age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
62,female,2015.0,2130.0,178,171,68,2
29,female,1035.0,2110.0,95,115,140,4
23,male,9730.0,1770.0,220,86,47,1
82,female,1825.0,1505.0,113,216,20,10
42,female,2545.0,1990.0,149,142,89,0
34,female,8910.0,2225.0,69,343,63,4
64,female,3035.0,2135.0,84,409,20,4
48,female,5610.0,2380.0,31,485,20,3
82,female,4820.0,2115.0,204,247,44,3
29,female,5645.0,1905.0,185,177,69,1
53,male,8920.0,2525.0,154,273,73,1
44,female,4815.0,1995.0,30,143,115,2
83,male,1025.0,2245.0,103,440,21,4
57,male,4815.0,2455.0,67,473,34,3
50,male,3510.0,2470.0,127,248,111,2
51,female,6220.0,2220.0,51,334,92,0
52,male,8910.0,2170.0,211,281,36,5
36,female,9730.0,2270.0,163,217,76,4
79,male,5045.0,2255.0,155,355,57,4
58,female,2545.0,2330.0,116,198,130,7
54,male,3540.0,2230.0,220,145,55,4
53,female,1045.0,1925.0,49,348,20,2
61,female,4810.0,2185.0,69,409,47,4
28,male,3025.0,2470.0,30,264,128,1
19,male,5035.0,2495.0,144,238,96,1
33,female,1030.0,2050.0,73,260,97,4
51,female,1825.0,2060.0,106,322,20,4
87,male,9730.0,2380.0,133,236,72,1
53,female,8920.0,1955.0,42,344,28,2
53,female,1035.0,1990.0,136,225,63,6
25,male,5620.0,2270.0,30,322,103,4
86,male,1035.0,1880.0,55,338,32,2
79,female,4825.0,2350.0,185,261,76,6
29,other,3025.0,1920.0,143,80,84,4
69,female,6215.0,1865.0,119,184,72,7
50,female,4820.0,1980.0,86,357,29,2
74,female,3530.0,2130.0,122,393,40,7
44,female,8925.0,2310.0,220,291,30,4
25,male,5045.0,2705.0,165,440,25,4
54,female,1815.0,2030.0,44,378,59,2
35,male,6535.0,1820.0,220,136,20,2
53,female,8925.0,2255.0,123,419,37,8
66,female,5610.0,1970.0,119,296,31,4
69,female,1025.0,1820.0,76,359,21,4
80,male,4815.0,2050.0,64,325,55,5
35,female,6220.0,2785.0,30,592,20,4
23,male,5635.0,1895.0,112,257,69,5
68,female,5020.0,1885.0,220,258,20,3
68,female,5035.0,1670.0,88,280,40,2
87,male,2015.0,1990.0,57,282,77,5
32,female,5015.0,2705.0,86,588,20,3
49,other,8910.0,2190.0,68,408,34,4
18,male,4815.0,2645.0,220,227,20,2
88,male,5645.0,1975.0,125,256,21,6
55,male,4815.0,2485.0,82,339,91,5
58,female,3540.0,1700.0,110,178,90,2
50,male,3550.0,2085.0,92,345,20,0
57,female,4820.0,1435.0,82,150,53,2
65,male,6515.0,1535.0,132,199,31,5
40,female,1825.0,1655.0,100,303,20,3
57,male,5620.0,2155.0,133,278,60,1
26,female,2515.0,2230.0,142,395,28,2
59,female,5015.0,1765.0,167,249,20,2
79,female,6535.0,1405.0,51,231,53,5
60,female,3515.0,1925.0,30,318,36,3
82,male,9710.0,2090.0,220,260,51,3
46,female,1045.0,1965.0,30,360,20,3
35,male,1815.0,2075.0,79,404,23,5
83,female,3025.0,1950.0,131,327,24,2
41,female,9730.0,1710.0,115,257,25,4
61,female,1035.0,1890.0,75,242,86,7
25,female,3035.0,2045.0,58,418,20,1
62,female,5035.0,1925.0,97,186,68,2
21,male,6215.0,2540.0,215,287,20,4
63,male,4825.0,1935.0,154,217,20,6
44,female,5610.0,2155.0,60,380,42,1
58,male,3025.0,1570.0,148,208,28,6
24,female,5620.0,2520.0,180,424,20,2
25,female,6515.0,2155.0,220,236,20,2
30,male,2015.0,2345.0,78,395,72,3
72,female,1030.0,1465.0,30,217,47,5
63,female,5635.0,2055.0,39,323,54,3
37,male,9710.0,2095.0,92,205,109,2
80,female,5645.0,1290.0,36,126,85,4
20,male,2545.0,2845.0,107,341,103,3
84,male,1035.0,2380.0,168,323,35,4
81,male,5620.0,1935.0,88,266,106,3
68,female,6210.0,1785.0,105,187,51,2
35,male,9710.0,2485.0,55,114,180,5
31,male,4810.0,2490.0,63,519,38,4
29,female,9710.0,2200.0,171,281,47,1
69,male,4810.0,2410.0,104,410,39,4
33,male,5025.0,2075.0,220,160,31,8
23,male,1045.0,2425.0,66,203,136,4
75,male,9710.0,1825.0,77,344,56,4
47,female,6210.0,2235.0,131,318,57,0
74,female,5015.0,1570.0,66,297,20,1
86,male,8925.0,2125.0,205,306,29,2
45,male,1815.0,2085.0,79,404,23,4
64,female,8920.0,2420.0,148,226,96,2
72,female,3550.0,1670.0,115,296,29,4
89,male,2515.0,1995.0,61,294,84,5
43,female,9730.0,2180.0,45,388,46,3
39,other,6515.0,2145.0,65,371,58,3
21,female,4825.0,2460.0,220,266,39,2
59,female,3510.0,2055.0,87,299,89,2
89,male,6515.0,1935.0,220,186,20,0
89,male,5020.0,2225.0,102,542,20,4
37,female,5020.0,2255.0,122,340,23,3
20,male,1035.0,2390.0,114,325,62,7
71,female,5015.0,2020.0,220,275,20,3
22,male,1825.0,2270.0,53,477,21,7
84,female,9710.0,1920.0,90,91,103,3
25,male,5620.0,2455.0,220,268,57,5
87,male,2545.0,2230.0,168,332,33,3
49,male,1825.0,1855.0,192,172,28,6
68,female,6220.0,2105.0,113,402,42,6
24,female,5010.0,2040.0,193,228,58,0
44,female,5015.0,2435.0,124,492,23,3
53,male,1825.0,2135.0,109,188,137,3
79,female,6515.0,1385.0,43,256,26,2
40,male,2515.0,2495.0,170,443,20,0
35,female,1030.0,2315.0,194,154,129,3
29,female,3550.0,2355.0,71,346,53,0
72,male,9730.0,2070.0,60,323,89,3
35,female,5615.0,1975.0,150,220,51,2
66,female,5610.0,2240.0,63,364,50,5
84,female,3535.0,1785.0,142,204,20,4
64,female,1825.0,2280.0,54,323,71,6
60,female,3510.0,1960.0,116,120,84,4
50,male,5025.0,2065.0,92,410,20,4
33,female,5045.0,2225.0,69,322,78,4
24,female,5010.0,2040.0,193,177,56,1
36,male,1035.0,2035.0,40,314,52,4
79,male,5035.0,2285.0,65,219,108,3
77,male,2515.0,2120.0,105,438,20,3
84,male,3540.0,2030.0,47,318,74,2
71,female,9735.0,1970.0,88,357,39,5
64,female,3515.0,1975.0,30,402,29,5
75,female,3535.0,2380.0,30,264,112,4
24,male,4815.0,2315.0,30,483,48,2
60,female,3540.0,1765.0,174,236,20,10
57,female,4820.0,1540.0,102,196,38,4
33,male,3515.0,2075.0,152,236,80,0
57,male,9710.0,2615.0,90,511,34,3
58,female,1030.0,1650.0,192,192,20,1
68,female,5615.0,1755.0,96,241,44,3
66,female,9730.0,2130.0,80,237,101,5
40,female,5645.0,1695.0,73,100,114,4
31,male,9710.0,2750.0,107,331,119,1
82,female,3510.0,2045.0,87,299,67,4
71,female,1030.0,1510.0,77,80,85,2
38,other,6515.0,1715.0,113,195,57,2
86,female,5620.0,1810.0,137,232,45,4
52,male,9720.0,2235.0,195,222,31,4
41,male,1030.0,2500.0,186,124,120,1
41,male,5010.0,2565.0,114,378,91,4
46,male,3550.0,2500.0,38,437,20,2
55,male,3515.0,2310.0,103,454,20,6
53,female,1035.0,1795.0,173,232,20,3
43,male,9730.0,1850.0,192,261,42,5
54,other,6515.0,1715.0,115,159,69,3
77,female,5025.0,1640.0,179,237,23,3
52,male,3515.0,2100.0,92,374,23,6
25,other,3540.0,2425.0,64,503,20,1
63,male,1035.0,2860.0,120,398,67,6
70,male,3025.0,1735.0,212,124,20,3
50,female,3540.0,2065.0,88,113,71,1
41,male,5645.0,2420.0,220,334,36,2
37,male,9735.0,2125.0,91,233,125,2
69,male,9730.0,2315.0,206,263,60,4
59,female,3510.0,2090.0,70,324,64,1
72,female,8920.0,2190.0,115,277,54,2
52,male,5635.0,1845.0,30,354,21,5
39,male,5035.0,2425.0,70,329,86,4
53,male,1035.0,2190.0,77,217,100,3
45,female,6210.0,2435.0,122,490,37,1
70,male,1815.0,1835.0,102,356,28,3
34,female,3510.0,2255.0,45,296,74,4
18,female,3515.0,2435.0,153,396,27,2
53,female,9735.0,1985.0,30,129,143,0
32,female,2515.0,2535.0,220,192,20,4
46,female,5010.0,2090.0,92,378,20,3
73,male,6225.0,1905.0,220,88,20,5
66,female,6225.0,2000.0,85,351,20,6
78,other,5615.0,2005.0,206,222,26,4
73,male,3530.0,2595.0,43,575,47,4
27,male,3025.0,2325.0,62,488,20,2
69,male,4810.0,2410.0,102,466,20,2
62,female,4815.0,1910.0,186,235,52,5
27,male,4810.0,2435.0,46,519,38,4
28,female,5635.0,1875.0,109,257,54,3
38,male,1030.0,1890.0,76,345,20,5
32,female,5620.0,2240.0,220,279,20,5
76,male,4825.0,2405.0,35,474,43,10
74,female,5645.0,1950.0,165,250,20,3
27,other,5630.0,2350.0,220,145,42,3
43,female,1025.0,2380.0,45,478,20,4
19,male,5010.0,2660.0,104,331,131,3
77,male,6225.0,1635.0,78,240,30,3
39,male,6225.0,1695.0,58,302,20,5
73,female,6225.0,1705.0,58,332,20,5
44,female,1825.0,1965.0,34,367,20,3
29,male,5025.0,2355.0,175,414,20,0
39,male,4825.0,2355.0,84,269,95,4
25,male,8910.0,1830.0,46,182,84,0
46,male,3025.0,2315.0,107,305,72,1
85,female,3035.0,1890.0,56,302,42,6
79,female,5620.0,1290.0,30,256,20,3
66,male,5020.0,1815.0,83,392,20,5
49,male,5630.0,2575.0,95,294,123,0
39,male,6225.0,2180.0,160,320,27,2
84,male,1030.0,1795.0,80,187,98,5
45,female,1825.0,2150.0,220,177,29,3
37,male,3510.0,2345.0,112,219,116,3
51,male,8925.0,2365.0,198,253,61,6
61,male,3515.0,2280.0,125,261,83,1
18,male,4815.0,2365.0,82,486,20,2
80,male,1030.0,2550.0,160,380,95,4
53,female,5620.0,2105.0,122,261,94,2
46,male,4810.0,2175.0,150,364,20,4
60,male,9730.0,2510.0,141,451,32,3
21,female,3035.0,2045.0,43,401,49,4
81,male,5645.0,2215.0,155,385,20,3
35,female,5025.0,1655.0,220,203,20,7
69,male,1030.0,1815.0,30,262,43,3
35,female,1825.0,1870.0,196,193,32,2
61,female,3515.0,1790.0,80,218,59,3
79,female,5015.0,2095.0,220,254,20,3
61,male,5635.0,2415.0,123,395,37,3
54,male,3035.0,1900.0,30,413,23,5
62,female,1030.0,2145.0,149,96,131,1
42,female,5015.0,1980.0,220,236,20,6
21,female,3035.0,2045.0,63,401,55,2
66,male,9720.0,2095.0,149,243,81,1
43,female,6220.0,2090.0,45,352,47,3
87,male,2515.0,2175.0,85,434,20,7
35,male,3515.0,2075.0,85,419,22,0
60,female,3540.0,2000.0,204,165,53,3
22,male,4825.0,2420.0,136,237,78,2
66,male,9720.0,2355.0,57,225,172,3
81,male,5645.0,2405.0,220,241,69,2
47,female,4825.0,2420.0,33,438,62,1
41,male,5635.0,2155.0,199,331,20,2
78,male,8920.0,2270.0,220,232,43,3
53,male,4815.0,2480.0,30,98,158,2
89,other,2545.0,1660.0,37,215,91,6
64,male,3515.0,2170.0,51,259,116,4
61,male,5015.0,2020.0,139,288,20,4
61,male,2545.0,2335.0,98,143,132,3
83,male,3025.0,2555.0,73,215,158,7
43,female,5620.0,1970.0,30,286,50,3
81,female,4810.0,2270.0,102,387,35,2
32,male,1045.0,2125.0,135,321,48,3
19,female,3510.0,2435.0,30,343,72,0
88,female,2515.0,1725.0,143,243,20,4
80,female,9730.0,2170.0,41,332,84,3
42,male,5010.0,2110.0,186,214,62,1
75,female,4815.0,1895.0,71,286,22,4
70,female,5630.0,1775.0,153,174,20,4
23,female,9735.0,2170.0,75,396,45,2
46,female,6225.0,2210.0,156,186,102,5
65,male,9710.0,2220.0,220,264,32,3
41,female,5035.0,2210.0,95,259,81,2
32,male,3550.0,2070.0,220,201,29,1
24,female,5620.0,1615.0,100,215,37,4
69,male,5630.0,2235.0,213,342,20,4
62,female,3540.0,1595.0,166,144,54,4
32,female,9720.0,2145.0,53,338,97,2
29,female,9710.0,1950.0,140,321,24,2
21,female,3035.0,2265.0,220,158,52,3
49,female,4820.0,1930.0,134,94,89,4
86,male,6210.0,1930.0,32,389,20,3
75,female,9730.0,1400.0,38,145,55,10
67,female,9730.0,2405.0,192,324,20,6
54,male,6515.0,2135.0,61,371,46,5
77,male,5620.0,2155.0,119,382,25,8
27,male,9710.0,2755.0,107,430,29,2
37,female,6215.0,1755.0,168,236,20,4
56,male,8920.0,2600.0,45,243,180,1
32,female,3035.0,2110.0,87,237,95,2
40,female,3515.0,1785.0,214,179,20,4
32,female,9735.0,2445.0,106,237,151,1
75,female,8925.0,2315.0,220,249,20,7
75,female,1030.0,2235.0,116,251,104,1
61,female,2515.0,2225.0,220,279,20,7
25,male,8910.0,2365.0,115,259,91,3
86,male,9735.0,2315.0,30,403,43,1
86,female,1035.0,2200.0,143,281,38,3
66,male,9735.0,2515.0,115,109,136,2
71,other,9710.0,2095.0,81,297,66,4
35,female,3515.0,2180.0,36,465,20,1
38,female,3025.0,2450.0,99,382,32,3
64,female,3025.0,2350.0,122,231,136,3
41,male,3035.0,2160.0,169,282,36,4
26,female,2015.0,2055.0,62,309,66,2
54,female,9710.0,2310.0,129,291,60,3
83,male,1815.0,2385.0,150,273,76,3
76,male,1025.0,2395.0,98,366,48,4
47,male,4810.0,2305.0,220,280,73,4
43,female,2015.0,1995.0,57,308,74,3
61,male,9710.0,2220.0,184,308,30,4
35,other,1035.0,2110.0,72,237,108,3
52,male,6220.0,2780.0,116,420,20,4
68,female,5035.0,1750.0,88,178,101,2
78,female,5645.0,1950.0,220,294,20,2
87,male,4815.0,1975.0,47,315,63,0
50,female,2015.0,1740.0,110,167,126,4
71,female,2545.0,2790.0,52,345,103,3
39,female,3535.0,2355.0,220,255,49,7
42,female,3540.0,2090.0,106,374,38,0
42,male,6225.0,1840.0,149,180,46,4
77,male,1045.0,1775.0,196,165,32,4
53,male,5635.0,2200.0,135,364,37,4
47,male,3515.0,1820.0,144,217,53,1
53,female,5630.0,2370.0,172,437,30,8
61,male,5635.0,2305.0,79,370,58,5
46,male,4810.0,2335.0,220,235,24,1
50,female,6220.0,2115.0,88,359,41,7
61,female,5035.0,1945.0,220,196,35,3
62,male,8925.0,2755.0,190,266,119,2
50,male,3540.0,1910.0,30,227,111,2
44,male,1030.0,2395.0,77,439,62,6
25,female,6515.0,2360.0,58,366,64,3
30,male,5020.0,2385.0,220,302,20,8
26,female,3540.0,1800.0,163,237,20,2
47,male,3035.0,2495.0,132,470,20,4
70,male,1825.0,2165.0,220,236,20,2
47,male,3035.0,2610.0,79,381,62,2
50,male,3040.0,2150.0,220,202,46,3
44,female,5620.0,1970.0,62,406,23,2
23,female,9735.0,2160.0,179,124,20,1
80,male,4825.0,2165.0,144,395,24,1
83,male,5610.0,2595.0,171,457,20,5
34,male,8920.0,2505.0,45,250,162,4
79,male,3550.0,1825.0,76,215,60,4
18,male,6215.0,2570.0,220,257,61,3
37,male,2515.0,2290.0,107,477,20,5
35,male,3025.0,2415.0,220,206,32,1
22,female,5610.0,2440.0,220,288,35,7
72,male,9710.0,1780.0,77,388,47,5
51,other,5620.0,1860.0,152,158,32,3
23,male,2545.0,2560.0,110,414,85,3
69,female,9730.0,2060.0,60,394,36,3
48,male,5610.0,2600.0,219,306,42,2
56,female,1025.0,2370.0,130,310,39,6
26,female,2515.0,1960.0,46,286,42,6
47,female,2545.0,2120.0,61,195,141,8
78,female,2545.0,2125.0,113,163,107,6
80,female,5645.0,1365.0,72,174,53,4
19,female,3035.0,2100.0,114,237,72,1
83,female,5635.0,1990.0,30,354,53,5
25,male,4810.0,2375.0,220,206,20,2
77,female,5020.0,2005.0,157,276,20,3
30,male,4810.0,2460.0,220,266,39,2
22,male,6225.0,2275.0,144,301,40,3
57,female,5015.0,1765.0,126,306,20,8
60,male,5635.0,2305.0,143,341,22,4
72,female,8925.0,2685.0,118,365,79,5
88,female,5645.0,2065.0,220,220,23,3
61,male,4815.0,1935.0,30,413,20,3
46,female,1825.0,1940.0,131,348,20,6
74,male,5610.0,2645.0,123,420,50,3
41,male,9710.0,2415.0,192,165,119,0
84,female,9710.0,2155.0,55,214,104,3
46,female,5615.0,1725.0,122,287,20,5
50,male,2515.0,2140.0,89,396,20,5
57,female,3035.0,2165.0,30,233,108,3
63,male,9710.0,2280.0,98,264,77,3
32,female,2015.0,1860.0,57,406,20,7
46,male,2015.0,1835.0,134,215,47,1
28,female,5025.0,1880.0,38,373,30,4
44,male,1030.0,2260.0,30,374,61,1
70,male,6220.0,2250.0,30,255,95,7
59,male,3515.0,1975.0,30,385,28,6
25,male,5610.0,2910.0,139,420,31,3
78,male,1035.0,2460.0,60,154,180,9
56,male,3035.0,1900.0,53,413,20,2
79,female,1030.0,1385.0,30,310,48,3
31,female,3540.0,1825.0,163,199,20,2
37,male,3025.0,2485.0,69,439,56,1
41,male,1825.0,2210.0,206,222,20,1
35,female,4815.0,1805.0,144,242,61,3
89,male,5020.0,2315.0,220,291,20,6
65,male,9710.0,2220.0,99,270,66,1
71,female,2545.0,2025.0,44,349,43,3
63,male,9710.0,2220.0,220,253,34,4
39,male,8910.0,2160.0,69,392,26,3
45,male,5635.0,1605.0,30,127,76,2
52,female,3025.0,1930.0,164,100,82,3
71,male,6535.0,1390.0,68,231,53,5
75,female,1030.0,1510.0,30,203,90,1
78,male,1035.0,2205.0,147,357,35,2
68,male,8910.0,2270.0,147,200,98,1
61,male,1030.0,1890.0,156,192,38,1
87,female,5630.0,1505.0,95,154,75,4
66,male,6210.0,2555.0,220,323,20,5
40,female,5630.0,2315.0,185,277,65,1
51,female,5630.0,2085.0,220,217,36,2
25,female,5645.0,1700.0,129,196,20,1
34,male,8920.0,2380.0,65,154,150,0
35,male,5630.0,2290.0,193,257,72,3
54,female,1815.0,1620.0,122,271,31,10
33,male,9720.0,2365.0,148,141,180,2
38,male,5045.0,2490.0,94,461,30,4
47,female,4815.0,2065.0,83,319,42,3
75,other,5645.0,1720.0,130,122,57,4
81,female,6225.0,1795.0,168,168,53,4
35,male,8925.0,2555.0,42,382,76,6
43,male,5620.0,2555.0,205,363,44,4
40,male,2515.0,2475.0,107,307,27,2
84,male,3025.0,2160.0,126,260,67,2
76,male,4825.0,2480.0,207,407,26,6
75,female,1035.0,1960.0,80,286,29,4
88,male,1825.0,2245.0,220,211,36,6
77,female,3530.0,1980.0,74,87,123,5
70,male,1825.0,1815.0,65,351,43,4
72,male,3510.0,1725.0,137,209,43,4
35,female,1035.0,1745.0,59,291,46,4
58,female,6210.0,2045.0,30,231,106,8
72,female,8925.0,2215.0,30,371,67,3
22,male,5020.0,2220.0,84,435,20,6
78,female,3535.0,1840.0,164,232,38,8
62,female,5645.0,1785.0,106,186,39,1
25,male,2515.0,2375.0,216,279,20,4
61,male,2545.0,2505.0,120,274,106,0
53,female,3515.0,2485.0,220,290,20,5
70,male,6220.0,1725.0,68,321,20,1
84,female,9720.0,1865.0,30,318,69,4
59,male,5645.0,2085.0,128,190,99,4
27,female,2545.0,2160.0,53,179,146,5
51,female,9735.0,2005.0,57,263,78,6
64,female,1035.0,2230.0,31,438,47,6
68,male,1815.0,2050.0,37,402,23,3
73,male,5645.0,2365.0,220,323,29,3
87,female,5035.0,1805.0,34,195,56,1
55,male,6535.0,2020.0,68,265,73,5
62,female,2545.0,2150.0,108,342,97,7
26,male,9710.0,1970.0,216,116,56,1
61,male,6535.0,1805.0,220,158,41,4
71,female,1030.0,2145.0,200,182,66,1
18,female,9710.0,2040.0,51,194,115,2
35,male,5020.0,2390.0,220,356,20,6
23,male,5635.0,1905.0,79,320,41,2
56,female,3515.0,2100.0,85,161,86,7
80,male,1030.0,2040.0,220,151,61,2
76,female,6210.0,2405.0,104,370,28,8
77,male,2515.0,2355.0,30,550,20,4
54,female,5610.0,2270.0,110,391,28,5
20,female,1825.0,2415.0,186,213,76,2
61,female,6515.0,1960.0,85,349,20,2
55,female,1030.0,1735.0,30,270,58,0
56,male,3040.0,2005.0,92,315,40,3
79,female,4825.0,2115.0,220,148,33,3
65,female,1035.0,2205.0,136,299,53,9
62,male,9730.0,2160.0,157,319,38,4
83,male,3510.0,2160.0,52,214,121,4
50,female,1045.0,1875.0,137,306,30,1
55,male,6535.0,1845.0,123,257,31,3
63,male,5020.0,2415.0,220,279,24,3
73,female,1035.0,2120.0,184,223,64,5
71,female,9735.0,1990.0,44,372,44,1
42,male,5645.0,2210.0,146,357,20,2
47,male,4820.0,2175.0,61,408,36,0
56,male,5620.0,2265.0,157,345,20,3
46,female,5010.0,2205.0,68,392,20,0
69,male,4810.0,2040.0,107,211,92,4
22,female,3515.0,2260.0,163,187,62,2
19,male,1815.0,2235.0,113,318,48,4
72,male,9710.0,1750.0,131,97,50,3
63,male,6535.0,1555.0,148,212,20,2
62,male,6515.0,2240.0,195,268,73,6
51,other,5020.0,2350.0,220,371,20,4
71,male,2515.0,2125.0,220,260,20,4
32,other,9710.0,2200.0,119,351,29,3
85,female,3035.0,1815.0,85,359,35,3
79,female,6210.0,1800.0,61,160,99,5
51,other,8910.0,1665.0,46,363,20,5
25,female,6210.0,2265.0,149,322,60,2
82,female,5615.0,1775.0,77,297,20,4
80,male,8920.0,2270.0,142,243,79,2
64,male,1825.0,1865.0,98,202,71,3
26,male,3035.0,2900.0,213,379,34,3
28,male,5635.0,1895.0,79,308,57,2
18,male,1825.0,2185.0,149,393,36,6
26,female,1035.0,2110.0,88,219,123,1
87,female,1030.0,1805.0,47,237,91,7
63,female,5615.0,1825.0,77,216,57,7
60,male,1045.0,2315.0,71,373,47,4
62,female,9710.0,2000.0,116,294,23,4
63,male,6535.0,1585.0,146,238,20,2
81,male,5645.0,2365.0,220,342,24,6
18,other,5620.0,2410.0,111,435,25,8
31,male,3025.0,2245.0,151,363,20,3
21,male,3040.0,2240.0,113,282,55,3
77,female,3535.0,1480.0,38,154,85,4
50,male,1045.0,1845.0,41,328,20,0
40,male,4815.0,2615.0,220,257,20,3
72,female,6225.0,1755.0,156,211,29,2
45,female,6535.0,1640.0,139,172,28,2
67,male,3025.0,2035.0,33,456,20,2
21,female,4825.0,2460.0,136,366,80,4
69,female,3515.0,1745.0,30,351,25,8
56,female,1035.0,2055.0,76,338,79,4
42,male,3040.0,2325.0,172,295,70,6
39,male,5045.0,2715.0,44,374,76,2
23,female,5620.0,2055.0,89,430,20,5
66,male,9735.0,2270.0,35,195,133,0
32,female,5025.0,1945.0,183,334,20,9
44,other,6225.0,2295.0,64,427,47,3
52,male,6220.0,2380.0,45,256,136,7
48,male,5015.0,2755.0,220,281,24,4
49,male,9735.0,1845.0,30,152,131,4
36,female,9730.0,1975.0,117,257,69,4
52,male,3025.0,2280.0,39,347,20,4
31,female,1035.0,2380.0,139,343,50,3
28,female,5635.0,2250.0,176,333,20,3
52,female,1825.0,1885.0,98,306,42,1
65,female,1825.0,2025.0,116,249,78,3
41,male,3515.0,2535.0,219,309,42,1
55,female,9730.0,2005.0,152,299,20,6
75,female,1035.0,2190.0,200,263,49,5
54,female,9710.0,2025.0,180,259,31,3
44,male,9730.0,1970.0,203,257,20,3
84,female,3535.0,1755.0,156,131,76,4
73,female,1035.0,2190.0,200,181,68,5
74,female,1045.0,2140.0,31,385,39,7
25,female,6210.0,2275.0,59,351,62,3
25,male,5635.0,2220.0,107,322,50,4
20,female,1825.0,1925.0,108,298,20,3
74,male,1025.0,2165.0,124,311,47,6
47,male,4820.0,1995.0,30,200,149,4
42,male,6225.0,1875.0,149,209,36,4
38,other,3025.0,2155.0,131,234,104,2
36,male,1035.0,1940.0,114,234,80,6
75,male,5615.0,2510.0,220,290,20,4
43,male,1025.0,2000.0,72,416,20,2
56,female,5645.0,1565.0,186,114,38,4
28,male,5035.0,2440.0,80,278,114,1
66,male,1825.0,2070.0,188,246,45,2
53,female,1035.0,2005.0,114,234,84,4
35,female,5610.0,2450.0,42,558,37,5
56,male,3040.0,2100.0,167,394,20,8
75,male,5615.0,1915.0,128,295,35,7
53,male,4810.0,2530.0,220,209,20,0
28,male,5025.0,2435.0,220,356,20,9
38,male,6225.0,1995.0,87,403,20,4
75,female,5610.0,2045.0,45,295,70,9
32,female,1035.0,1530.0,99,155,78,2
65,female,1035.0,2045.0,82,299,81,4
45,female,3025.0,1990.0,76,304,24,0
82,female,4820.0,1425.0,62,178,91,2
22,female,5645.0,2385.0,136,435,20,3
61,male,1030.0,2130.0,156,261,71,1
79,male,5645.0,1750.0,130,100,69,0
88,male,3025.0,1695.0,89,317,23,5
87,male,9730.0,1860.0,130,223,28,6
62,female,3510.0,2025.0,57,414,28,4
61,male,5010.0,2105.0,86,432,21,1
54,male,5620.0,2775.0,220,367,20,4
31,female,5025.0,1500.0,57,257,20,8
51,female,5620.0,1765.0,30,302,52,2
33,female,1030.0,2340.0,74,225,111,6
40,male,9710.0,2070.0,152,201,75,0
88,female,9720.0,1725.0,30,155,101,5
55,female,3530.0,2375.0,220,274,20,6
23,female,1035.0,2030.0,37,314,71,2
23,other,3515.0,2195.0,191,331,20,3
28,male,2515.0,2510.0,157,372,31,2
45,female,6535.0,1600.0,57,302,20,3
28,female,9735.0,2005.0,57,117,146,1
67,female,6225.0,1925.0,96,337,41,4
87,female,1035.0,2130.0,82,115,135,4
44,other,5645.0,2215.0,146,357,20,4
65,female,3515.0,2025.0,220,305,20,3
29,female,1035.0,2535.0,209,305,26,4
64,female,3035.0,1970.0,30,401,27,5
44,female,4815.0,1995.0,56,410,20,3
30,female,5635.0,1965.0,102,337,20,5
83,male,1815.0,1940.0,81,392,44,5
46,female,4820.0,2095.0,119,303,48,0
44,male,3540.0,2260.0,197,268,99,2
38,male,3515.0,2045.0,207,255,20,4
58,female,9730.0,1705.0,125,246,20,10
46,female,1045.0,1860.0,122,161,75,2
50,female,6210.0,2185.0,99,201,131,8
80,female,5620.0,1695.0,61,228,43,3
62,male,6515.0,2240.0,220,249,36,2
39,male,3510.0,2565.0,160,421,85,3
88,female,1030.0,1985.0,37,388,61,3
29,other,3025.0,2435.0,76,519,20,6
87,male,3040.0,2190.0,69,403,20,4
55,female,5630.0,2415.0,78,249,158,1
28,female,1035.0,2030.0,174,204,79,2
61,female,5015.0,2110.0,171,293,20,4
44,other,6210.0,2195.0,30,333,93,5
30,female,5635.0,2045.0,71,375,41,4
48,male,3025.0,2205.0,176,431,20,3
58,male,3515.0,2265.0,220,213,31,5
27,male,4810.0,2345.0,138,389,20,2
72,male,1030.0,2115.0,198,272,51,1
53,male,1815.0,1910.0,122,263,54,7
37,female,5010.0,2145.0,220,196,22,4
42,male,3025.0,2655.0,98,296,128,2
20,male,5635.0,2000.0,30,354,53,3
39,male,8910.0,2260.0,205,238,57,2
63,male,5020.0,2555.0,220,356,27,3
27,male,5615.0,2195.0,107,224,91,5
89,male,3040.0,1990.0,30,419,20,3
50,male,5025.0,2430.0,205,451,20,4
79,other,3530.0,2470.0,79,467,33,4
35,female,1025.0,1760.0,111,367,20,3
53,female,5035.0,2270.0,72,246,85,2
87,male,5015.0,2160.0,220,188,26,3
68,other,6210.0,2240.0,155,374,48,5
30,male,6210.0,2840.0,107,473,25,3
60,female,4825.0,2140.0,220,201,23,4
86,male,6210.0,1930.0,130,212,51,6
53,female,8920.0,1990.0,32,186,146,1
39,male,3510.0,2385.0,60,143,180,2
63,male,9710.0,1815.0,108,279,35,3
21,female,3515.0,1955.0,30,428,28,2
28,female,6220.0,2675.0,83,420,20,3
18,male,6535.0,2010.0,50,297,95,3
84,male,1035.0,2245.0,105,237,79,5
41,female,5025.0,1470.0,57,247,20,4
68,male,9710.0,2010.0,81,173,116,7
56,male,1030.0,1990.0,71,176,121,1
57,female,5045.0,1590.0,117,190,30,5
51,female,3025.0,2000.0,101,287,45,1
27,female,6210.0,2545.0,30,407,76,1
38,female,3515.0,2095.0,139,344,29,2
48,male,6210.0,2570.0,107,435,28,4
69,female,1035.0,1800.0,77,344,41,3
