age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
62.0,female,2016.0,2129,178,171,68,2
32.0,female,1035.0,2111,95,115,140,4
24.0,male,9730.0,1769,220,86,47,1
80.0,female,1821.0,1507,113,216,20,10
42.0,female,2544.0,1991,149,142,89,0
35.0,female,8913.0,2227,69,343,63,4
64.0,female,3035.0,2133,84,409,20,4
47.0,female,5611.0,2380,31,485,20,3
84.0,female,4822.0,2116,204,247,44,3
28.0,female,5643.0,1907,185,177,69,1
51.0,male,8929.0,2525,154,273,73,1
43.0,female,4817.0,1995,30,143,115,2
85.0,male,1024.0,2247,103,440,21,4
55.0,male,4814.0,2454,67,473,34,3
51.0,male,3509.0,2468,127,248,111,2
52.0,female,6221.0,2222,51,334,92,0
54.0,male,8912.0,2170,211,281,36,5
34.0,female,9729.0,2270,163,217,76,4
81.0,male,5045.0,2257,155,355,57,4
60.0,female,2545.0,2331,116,198,130,7
55.0,male,3542.0,2232,220,145,55,4
51.0,female,1042.0,1923,49,348,20,2
62.0,female,4811.0,2187,69,409,47,4
28.0,male,3023.0,2470,30,264,128,1
19.0,male,5033.0,2496,144,238,96,1
33.0,female,1029.0,2048,73,260,97,4
51.0,female,1820.0,2058,106,322,20,4
88.0,male,9727.0,2380,133,236,72,1
52.0,female,8920.0,1956,42,344,28,2
52.0,female,1033.0,1992,136,225,63,6
26.0,male,5622.0,2271,30,322,103,4
86.0,male,1032.0,1882,55,338,32,2
84.0,female,4824.0,2352,185,261,76,6
26.0,other,3023.0,1918,143,80,84,4
71.0,female,6216.0,1865,119,184,72,7
52.0,female,4822.0,1981,86,357,29,2
71.0,female,3531.0,2129,122,393,40,7
43.0,female,8926.0,2311,220,291,30,4
24.0,male,5044.0,2703,165,440,25,4
54.0,female,1815.0,2032,44,378,59,2
35.0,male,6535.0,1822,220,136,20,2
55.0,female,8928.0,2255,123,419,37,8
59.0,female,5613.0,1968,119,296,31,4
71.0,female,1024.0,1818,76,359,21,4
78.0,male,4816.0,2050,64,325,55,5
35.0,female,6219.0,2785,30,592,20,4
21.0,male,5632.0,1894,112,257,69,5
67.0,female,5026.0,1887,220,258,20,3
67.0,female,5031.0,1671,88,280,40,2
87.0,male,2018.0,1988,57,282,77,5
35.0,female,5015.0,2706,86,588,20,3
50.0,other,8912.0,2192,68,408,34,4
19.0,male,4817.0,2647,220,227,20,2
89.0,male,5644.0,1977,125,256,21,6
54.0,male,4818.0,2483,82,339,91,5
60.0,female,3542.0,1701,110,178,90,2
50.0,male,3544.0,2086,92,345,20,0
58.0,female,4823.0,1435,82,150,53,2
66.0,male,6514.0,1534,132,199,31,5
38.0,female,1822.0,1654,100,303,20,3
57.0,male,5622.0,2157,133,278,60,1
25.0,female,2516.0,2230,142,395,28,2
59.0,female,5014.0,1764,167,249,20,2
78.0,female,6534.0,1404,51,231,53,5
61.0,female,3513.0,1923,30,318,36,3
87.0,male,9712.0,2088,220,260,51,3
46.0,female,1047.0,1966,30,360,20,3
36.0,male,1812.0,2077,79,404,23,5
83.0,female,3024.0,1950,131,327,24,2
39.0,female,9730.0,1709,115,257,25,4
58.0,female,1036.0,1890,75,242,86,7
20.0,female,3035.0,2046,58,418,20,1
64.0,female,5032.0,1925,97,186,68,2
17.0,male,6215.0,2539,215,287,20,4
62.0,male,4824.0,1936,154,217,20,6
44.0,female,5611.0,2153,60,380,42,1
59.0,male,3032.0,1568,148,208,28,6
24.0,female,5622.0,2519,180,424,20,2
26.0,female,6515.0,2153,220,236,20,2
32.0,male,2015.0,2347,78,395,72,3
72.0,female,1029.0,1466,30,217,47,5
63.0,female,5632.0,2055,39,323,54,3
43.0,male,9711.0,2095,92,205,109,2
77.0,female,5644.0,1288,36,126,85,4
17.0,male,2544.0,2847,107,341,103,3
85.0,male,1035.0,2380,168,323,35,4
79.0,male,5621.0,1934,88,266,106,3
67.0,female,6211.0,1784,105,187,51,2
35.0,male,9712.0,2484,55,114,180,5
31.0,male,4811.0,2492,63,519,38,4
30.0,female,9714.0,2199,171,281,47,1
70.0,male,4812.0,2409,104,410,39,4
33.0,male,5023.0,2074,220,160,31,8
23.0,male,1046.0,2423,66,203,136,4
74.0,male,9713.0,1827,77,344,56,4
48.0,female,6211.0,2237,131,318,57,0
76.0,female,5016.0,1571,66,297,20,1
86.0,male,8928.0,2125,205,306,29,2
48.0,male,1809.0,2085,79,404,23,4
64.0,female,8917.0,2420,148,226,96,2
73.0,female,3546.0,1668,115,296,29,4
89.0,male,2520.0,1993,61,294,84,5
42.0,female,9727.0,2180,45,388,46,3
40.0,other,6511.0,2147,65,371,58,3
22.0,female,4826.0,2459,220,266,39,2
59.0,female,3511.0,2057,87,299,89,2
92.0,male,6514.0,1936,220,186,20,0
88.0,male,5022.0,2225,102,542,20,4
37.0,female,5022.0,2257,122,340,23,3
20.0,male,1034.0,2390,114,325,62,7
69.0,female,5014.0,2019,220,275,20,3
23.0,male,1824.0,2271,53,477,21,7
87.0,female,9713.0,1921,90,91,103,3
25.0,male,5620.0,2457,220,268,57,5
88.0,male,2546.0,2230,168,332,33,3
50.0,male,1829.0,1857,192,172,28,6
68.0,female,6222.0,2105,113,402,42,6
23.0,female,5014.0,2042,193,228,58,0
42.0,female,5014.0,2435,124,492,23,3
54.0,male,1818.0,2137,109,188,137,3
79.0,female,6514.0,1384,43,256,26,2
39.0,male,2515.0,2497,170,443,20,0
36.0,female,1031.0,2317,194,154,129,3
29.0,female,3552.0,2355,71,346,53,0
72.0,male,9729.0,2071,60,323,89,3
35.0,female,5617.0,1973,150,220,51,2
67.0,female,5612.0,2238,63,364,50,5
82.0,female,3535.0,1786,142,204,20,4
64.0,female,1825.0,2280,54,323,71,6
60.0,female,3510.0,1960,116,120,84,4
48.0,male,5023.0,2066,92,410,20,4
32.0,female,5044.0,2224,69,322,78,4
25.0,female,5013.0,2042,193,177,56,1
38.0,male,1037.0,2036,40,314,52,4
80.0,male,5037.0,2283,65,219,108,3
76.0,male,2516.0,2119,105,438,20,3
86.0,male,3542.0,2028,47,318,74,2
71.0,female,9735.0,1971,88,357,39,5
63.0,female,3517.0,1974,30,402,29,5
75.0,female,3536.0,2382,30,264,112,4
23.0,male,4815.0,2315,30,483,48,2
59.0,female,3541.0,1764,174,236,20,10
54.0,female,4822.0,1542,102,196,38,4
33.0,male,3516.0,2076,152,236,80,0
55.0,male,9711.0,2613,90,511,34,3
58.0,female,1029.0,1649,192,192,20,1
73.0,female,5617.0,1757,96,241,44,3
64.0,female,9732.0,2129,80,237,101,5
39.0,female,5644.0,1694,73,100,114,4
30.0,male,9717.0,2749,107,331,119,1
81.0,female,3510.0,2046,87,299,67,4
71.0,female,1027.0,1508,77,80,85,2
38.0,other,6512.0,1713,113,195,57,2
88.0,female,5620.0,1809,137,232,45,4
53.0,male,9721.0,2234,195,222,31,4
40.0,male,1029.0,2498,186,124,120,1
42.0,male,5013.0,2566,114,378,91,4
46.0,male,3549.0,2498,38,437,20,2
55.0,male,3515.0,2308,103,454,20,6
53.0,female,1035.0,1795,173,232,20,3
42.0,male,9726.0,1852,192,261,42,5
54.0,other,6515.0,1713,115,159,69,3
77.0,female,5030.0,1642,179,237,23,3
53.0,male,3514.0,2102,92,374,23,6
27.0,other,3545.0,2427,64,503,20,1
61.0,male,1037.0,2862,120,398,67,6
68.0,male,3025.0,1736,212,124,20,3
50.0,female,3541.0,2064,88,113,71,1
43.0,male,5648.0,2418,220,334,36,2
37.0,male,9731.0,2124,91,233,125,2
69.0,male,9727.0,2315,206,263,60,4
59.0,female,3511.0,2090,70,324,64,1
73.0,female,8922.0,2189,115,277,54,2
53.0,male,5634.0,1847,30,354,21,5
38.0,male,5033.0,2427,70,329,86,4
53.0,male,1034.0,2190,77,217,100,3
46.0,female,6217.0,2433,122,490,37,1
68.0,male,1813.0,1837,102,356,28,3
33.0,female,3512.0,2253,45,296,74,4
19.0,female,3516.0,2436,153,396,27,2
53.0,female,9734.0,1985,30,129,143,0
34.0,female,2519.0,2537,220,192,20,4
50.0,female,5010.0,2089,92,378,20,3
73.0,male,6223.0,1903,220,88,20,5
66.0,female,6222.0,1998,85,351,20,6
77.0,other,5614.0,2006,206,222,26,4
76.0,male,3530.0,2594,43,575,47,4
27.0,male,3026.0,2326,62,488,20,2
71.0,male,4810.0,2409,102,466,20,2
63.0,female,4817.0,1908,186,235,52,5
27.0,male,4812.0,2435,46,519,38,4
28.0,female,5634.0,1874,109,257,54,3
38.0,male,1030.0,1889,76,345,20,5
35.0,female,5627.0,2242,220,279,20,5
77.0,male,4825.0,2407,35,474,43,10
74.0,female,5645.0,1949,165,250,20,3
27.0,other,5629.0,2350,220,145,42,3
42.0,female,1025.0,2380,45,478,20,4
18.0,male,5010.0,2660,104,331,131,3
77.0,male,6224.0,1634,78,240,30,3
41.0,male,6223.0,1695,58,302,20,5
71.0,female,6225.0,1704,58,332,20,5
42.0,female,1825.0,1965,34,367,20,3
29.0,male,5026.0,2357,175,414,20,0
38.0,male,4825.0,2353,84,269,95,4
24.0,male,8909.0,1828,46,182,84,0
45.0,male,3022.0,2315,107,305,72,1
86.0,female,3036.0,1890,56,302,42,6
80.0,female,5619.0,1288,30,256,20,3
64.0,male,5022.0,1814,83,392,20,5
50.0,male,5634.0,2574,95,294,123,0
38.0,male,6225.0,2179,160,320,27,2
87.0,male,1028.0,1794,80,187,98,5
46.0,female,1825.0,2151,220,177,29,3
36.0,male,3510.0,2343,112,219,116,3
51.0,male,8925.0,2364,198,253,61,6
59.0,male,3515.0,2282,125,261,83,1
19.0,male,4816.0,2366,82,486,20,2
81.0,male,1030.0,2551,160,380,95,4
53.0,female,5621.0,2104,122,261,94,2
47.0,male,4811.0,2173,150,364,20,4
60.0,male,9731.0,2508,141,451,32,3
25.0,female,3034.0,2046,43,401,49,4
78.0,male,5647.0,2213,155,385,20,3
34.0,female,5025.0,1654,220,203,20,7
67.0,male,1029.0,1815,30,262,43,3
35.0,female,1826.0,1872,196,193,32,2
59.0,female,3517.0,1790,80,218,59,3
81.0,female,5015.0,2096,220,254,20,3
61.0,male,5634.0,2413,123,395,37,3
52.0,male,3031.0,1898,30,413,23,5
64.0,female,1026.0,2146,149,96,131,1
43.0,female,5013.0,1981,220,236,20,6
25.0,female,3035.0,2046,63,401,55,2
65.0,male,9722.0,2094,149,243,81,1
44.0,female,6222.0,2090,45,352,47,3
87.0,male,2516.0,2174,85,434,20,7
38.0,male,3515.0,2076,85,419,22,0
56.0,female,3545.0,1999,204,165,53,3
18.0,male,4827.0,2419,136,237,78,2
67.0,male,9715.0,2356,57,225,172,3
82.0,male,5647.0,2406,220,241,69,2
48.0,female,4823.0,2421,33,438,62,1
43.0,male,5634.0,2153,199,331,20,2
78.0,male,8922.0,2269,220,232,43,3
53.0,male,4817.0,2478,30,98,158,2
90.0,other,2545.0,1660,37,215,91,6
62.0,male,3513.0,2172,51,259,116,4
61.0,male,5011.0,2019,139,288,20,4
60.0,male,2543.0,2336,98,143,132,3
83.0,male,3026.0,2554,73,215,158,7
43.0,female,5622.0,1970,30,286,50,3
81.0,female,4810.0,2271,102,387,35,2
34.0,male,1046.0,2124,135,321,48,3
18.0,female,3513.0,2436,30,343,72,0
87.0,female,2518.0,1723,143,243,20,4
80.0,female,9724.0,2172,41,332,84,3
42.0,male,5012.0,2108,186,214,62,1
75.0,female,4819.0,1895,71,286,22,4
70.0,female,5633.0,1773,153,174,20,4
26.0,female,9733.0,2171,75,396,45,2
45.0,female,6223.0,2212,156,186,102,5
65.0,male,9713.0,2218,220,264,32,3
40.0,female,5034.0,2211,95,259,81,2
31.0,male,3547.0,2069,220,201,29,1
24.0,female,5628.0,1616,100,215,37,4
71.0,male,5634.0,2235,213,342,20,4
61.0,female,3544.0,1597,166,144,54,4
32.0,female,9723.0,2147,53,338,97,2
30.0,female,9710.0,1948,140,321,24,2
21.0,female,3035.0,2266,220,158,52,3
49.0,female,4822.0,1932,134,94,89,4
85.0,male,6210.0,1930,32,389,20,3
76.0,female,9731.0,1398,38,145,55,10
67.0,female,9726.0,2406,192,324,20,6
55.0,male,6516.0,2137,61,371,46,5
83.0,male,5621.0,2154,119,382,25,8
26.0,male,9715.0,2753,107,430,29,2
33.0,female,6216.0,1755,168,236,20,4
54.0,male,8921.0,2602,45,243,180,1
35.0,female,3033.0,2108,87,237,95,2
42.0,female,3516.0,1785,214,179,20,4
29.0,female,9735.0,2443,106,237,151,1
74.0,female,8930.0,2314,220,249,20,7
70.0,female,1035.0,2234,116,251,104,1
58.0,female,2515.0,2227,220,279,20,7
24.0,male,8912.0,2365,115,259,91,3
87.0,male,9733.0,2315,30,403,43,1
88.0,female,1031.0,2201,143,281,38,3
65.0,male,9735.0,2514,115,109,136,2
72.0,other,9713.0,2096,81,297,66,4
35.0,female,3515.0,2180,36,465,20,1
38.0,female,3025.0,2449,99,382,32,3
64.0,female,3023.0,2348,122,231,136,3
45.0,male,3039.0,2160,169,282,36,4
25.0,female,2014.0,2057,62,309,66,2
54.0,female,9712.0,2312,129,291,60,3
84.0,male,1813.0,2385,150,273,76,3
78.0,male,1023.0,2397,98,366,48,4
46.0,male,4811.0,2307,220,280,73,4
42.0,female,2014.0,1995,57,308,74,3
58.0,male,9712.0,2218,184,308,30,4
35.0,other,1032.0,2108,72,237,108,3
48.0,male,6221.0,2779,116,420,20,4
70.0,female,5034.0,1750,88,178,101,2
79.0,female,5645.0,1950,220,294,20,2
85.0,male,4817.0,1974,47,315,63,0
50.0,female,2013.0,1740,110,167,126,4
71.0,female,2545.0,2789,52,345,103,3
40.0,female,3534.0,2355,220,255,49,7
42.0,female,3542.0,2088,106,374,38,0
43.0,male,6226.0,1838,149,180,46,4
76.0,male,1040.0,1775,196,165,32,4
51.0,male,5634.0,2201,135,364,37,4
48.0,male,3516.0,1819,144,217,53,1
55.0,female,5632.0,2371,172,437,30,8
61.0,male,5632.0,2307,79,370,58,5
45.0,male,4810.0,2334,220,235,24,1
49.0,female,6226.0,2114,88,359,41,7
60.0,female,5034.0,1944,220,196,35,3
61.0,male,8924.0,2756,190,266,119,2
51.0,male,3544.0,1908,30,227,111,2
39.0,male,1031.0,2394,77,439,62,6
26.0,female,6517.0,2359,58,366,64,3
31.0,male,5023.0,2387,220,302,20,8
26.0,female,3541.0,1798,163,237,20,2
47.0,male,3035.0,2494,132,470,20,4
74.0,male,1824.0,2165,220,236,20,2
47.0,male,3036.0,2611,79,381,62,2
50.0,male,3041.0,2148,220,202,46,3
44.0,female,5621.0,1970,62,406,23,2
24.0,female,9734.0,2162,179,124,20,1
78.0,male,4827.0,2165,144,395,24,1
83.0,male,5612.0,2594,171,457,20,5
35.0,male,8921.0,2507,45,250,162,4
79.0,male,3547.0,1823,76,215,60,4
19.0,male,6216.0,2571,220,257,61,3
36.0,male,2516.0,2292,107,477,20,5
36.0,male,3024.0,2413,220,206,32,1
21.0,female,5611.0,2439,220,288,35,7
72.0,male,9711.0,1781,77,388,47,5
54.0,other,5623.0,1858,152,158,32,3
23.0,male,2545.0,2559,110,414,85,3
66.0,female,9728.0,2059,60,394,36,3
47.0,male,5611.0,2598,219,306,42,2
55.0,female,1025.0,2371,130,310,39,6
26.0,female,2518.0,1959,46,286,42,6
47.0,female,2545.0,2122,61,195,141,8
81.0,female,2545.0,2127,113,163,107,6
80.0,female,5643.0,1367,72,174,53,4
19.0,female,3035.0,2100,114,237,72,1
83.0,female,5637.0,1991,30,354,53,5
25.0,male,4814.0,2374,220,206,20,2
78.0,female,5023.0,2006,157,276,20,3
30.0,male,4811.0,2458,220,266,39,2
21.0,male,6224.0,2273,144,301,40,3
57.0,female,5013.0,1764,126,306,20,8
58.0,male,5645.0,2307,143,341,22,4
73.0,female,8928.0,2684,118,365,79,5
86.0,female,5645.0,2067,220,220,23,3
59.0,male,4818.0,1936,30,413,20,3
44.0,female,1823.0,1940,131,348,20,6
73.0,male,5612.0,2646,123,420,50,3
41.0,male,9713.0,2413,192,165,119,0
84.0,female,9712.0,2154,55,214,104,3
46.0,female,5618.0,1723,122,287,20,5
50.0,male,2519.0,2138,89,396,20,5
57.0,female,3036.0,2163,30,233,108,3
62.0,male,9711.0,2282,98,264,77,3
30.0,female,2014.0,1858,57,406,20,7
48.0,male,2015.0,1833,134,215,47,1
27.0,female,5024.0,1880,38,373,30,4
44.0,male,1030.0,2261,30,374,61,1
69.0,male,6219.0,2252,30,255,95,7
59.0,male,3516.0,1976,30,385,28,6
25.0,male,5611.0,2911,139,420,31,3
78.0,male,1037.0,2462,60,154,180,9
54.0,male,3036.0,1898,53,413,20,2
81.0,female,1028.0,1384,30,310,48,3
28.0,female,3542.0,1825,163,199,20,2
39.0,male,3021.0,2486,69,439,56,1
42.0,male,1827.0,2208,206,222,20,1
35.0,female,4819.0,1806,144,242,61,3
89.0,male,5022.0,2313,220,291,20,6
64.0,male,9714.0,2218,99,270,66,1
70.0,female,2544.0,2024,44,349,43,3
66.0,male,9712.0,2218,220,253,34,4
39.0,male,8908.0,2161,69,392,26,3
43.0,male,5634.0,1606,30,127,76,2
51.0,female,3023.0,1928,164,100,82,3
70.0,male,6535.0,1389,68,231,53,5
74.0,female,1028.0,1508,30,203,90,1
77.0,male,1037.0,2203,147,357,35,2
69.0,male,8913.0,2268,147,200,98,1
61.0,male,1029.0,1888,156,192,38,1
86.0,female,5633.0,1504,95,154,75,4
65.0,male,6211.0,2557,220,323,20,5
39.0,female,5630.0,2315,185,277,65,1
51.0,female,5634.0,2085,220,217,36,2
24.0,female,5645.0,1701,129,196,20,1
35.0,male,8922.0,2381,65,154,150,0
31.0,male,5632.0,2288,193,257,72,3
50.0,female,1817.0,1619,122,271,31,10
33.0,male,9720.0,2367,148,141,180,2
37.0,male,5044.0,2491,94,461,30,4
47.0,female,4816.0,2066,83,319,42,3
76.0,other,5643.0,1721,130,122,57,4
81.0,female,6225.0,1797,168,168,53,4
32.0,male,8927.0,2553,42,382,76,6
42.0,male,5622.0,2553,205,363,44,4
40.0,male,2516.0,2474,107,307,27,2
82.0,male,3022.0,2160,126,260,67,2
79.0,male,4827.0,2482,207,407,26,6
75.0,female,1034.0,1961,80,286,29,4
88.0,male,1823.0,2246,220,211,36,6
80.0,female,3532.0,1979,74,87,123,5
67.0,male,1823.0,1815,65,351,43,4
72.0,male,3509.0,1726,137,209,43,4
33.0,female,1033.0,1743,59,291,46,4
56.0,female,6210.0,2047,30,231,106,8
72.0,female,8927.0,2213,30,371,67,3
21.0,male,5022.0,2219,84,435,20,6
75.0,female,3534.0,1839,164,232,38,8
65.0,female,5645.0,1783,106,186,39,1
33.0,male,2519.0,2374,216,279,20,4
62.0,male,2549.0,2503,120,274,106,0
53.0,female,3514.0,2484,220,290,20,5
70.0,male,6221.0,1723,68,321,20,1
85.0,female,9720.0,1865,30,318,69,4
59.0,male,5644.0,2086,128,190,99,4
27.0,female,2546.0,2162,53,179,146,5
51.0,female,9735.0,2005,57,263,78,6
66.0,female,1032.0,2232,31,438,47,6
69.0,male,1814.0,2048,37,402,23,3
74.0,male,5647.0,2365,220,323,29,3
85.0,female,5035.0,1806,34,195,56,1
55.0,male,6538.0,2021,68,265,73,5
62.0,female,2545.0,2152,108,342,97,7
27.0,male,9710.0,1972,216,116,56,1
59.0,male,6536.0,1806,220,158,41,4
73.0,female,1031.0,2146,200,182,66,1
17.0,female,9713.0,2038,51,194,115,2
35.0,male,5022.0,2391,220,356,20,6
24.0,male,5633.0,1903,79,320,41,2
53.0,female,3514.0,2102,85,161,86,7
79.0,male,1025.0,2040,220,151,61,2
77.0,female,6212.0,2404,104,370,28,8
76.0,male,2517.0,2353,30,550,20,4
54.0,female,5616.0,2269,110,391,28,5
20.0,female,1824.0,2414,186,213,76,2
61.0,female,6514.0,1962,85,349,20,2
57.0,female,1028.0,1733,30,270,58,0
56.0,male,3043.0,2006,92,315,40,3
79.0,female,4826.0,2117,220,148,33,3
65.0,female,1037.0,2207,136,299,53,9
61.0,male,9725.0,2160,157,319,38,4
84.0,male,3512.0,2159,52,214,121,4
49.0,female,1045.0,1873,137,306,30,1
55.0,male,6536.0,1847,123,257,31,3
63.0,male,5022.0,2415,220,279,24,3
73.0,female,1036.0,2121,184,223,64,5
71.0,female,9735.0,1992,44,372,44,1
43.0,male,5645.0,2211,146,357,20,2
48.0,male,4819.0,2177,61,408,36,0
54.0,male,5622.0,2264,157,345,20,3
47.0,female,5011.0,2207,68,392,20,0
69.0,male,4817.0,2038,107,211,92,4
21.0,female,3515.0,2260,163,187,62,2
20.0,male,1814.0,2237,113,318,48,4
72.0,male,9712.0,1748,131,97,50,3
63.0,male,6536.0,1555,148,212,20,2
62.0,male,6516.0,2242,195,268,73,6
54.0,other,5025.0,2352,220,371,20,4
70.0,male,2516.0,2125,220,260,20,4
31.0,other,9711.0,2199,119,351,29,3
85.0,female,3035.0,1814,85,359,35,3
79.0,female,6211.0,1800,61,160,99,5
51.0,other,8913.0,1665,46,363,20,5
24.0,female,6211.0,2266,149,322,60,2
84.0,female,5615.0,1777,77,297,20,4
80.0,male,8919.0,2269,142,243,79,2
64.0,male,1827.0,1863,98,202,71,3
25.0,male,3033.0,2900,213,379,34,3
28.0,male,5635.0,1897,79,308,57,2
18.0,male,1823.0,2186,149,393,36,6
26.0,female,1036.0,2108,88,219,123,1
87.0,female,1032.0,1805,47,237,91,7
64.0,female,5616.0,1823,77,216,57,7
62.0,male,1044.0,2315,71,373,47,4
65.0,female,9712.0,2002,116,294,23,4
65.0,male,6539.0,1586,146,238,20,2
81.0,male,5647.0,2365,220,342,24,6
18.0,other,5623.0,2412,111,435,25,8
31.0,male,3025.0,2243,151,363,20,3
21.0,male,3044.0,2242,113,282,55,3
77.0,female,3534.0,1480,38,154,85,4
56.0,male,1043.0,1843,41,328,20,0
41.0,male,4814.0,2615,220,257,20,3
71.0,female,6227.0,1754,156,211,29,2
44.0,female,6537.0,1642,139,172,28,2
67.0,male,3026.0,2034,33,456,20,2
18.0,female,4825.0,2459,136,366,80,4
69.0,female,3514.0,1743,30,351,25,8
56.0,female,1036.0,2053,76,338,79,4
41.0,male,3041.0,2325,172,295,70,6
38.0,male,5046.0,2714,44,374,76,2
21.0,female,5625.0,2053,89,430,20,5
67.0,male,9736.0,2272,35,195,133,0
37.0,female,5024.0,1946,183,334,20,9
45.0,other,6222.0,2293,64,427,47,3
52.0,male,6221.0,2378,45,256,136,7
45.0,male,5012.0,2755,220,281,24,4
50.0,male,9737.0,1843,30,152,131,4
34.0,female,9727.0,1973,117,257,69,4
52.0,male,3025.0,2282,39,347,20,4
29.0,female,1036.0,2380,139,343,50,3
27.0,female,5635.0,2250,176,333,20,3
51.0,female,1824.0,1883,98,306,42,1
65.0,female,1824.0,2027,116,249,78,3
40.0,male,3516.0,2537,219,309,42,1
55.0,female,9729.0,2004,152,299,20,6
74.0,female,1034.0,2189,200,263,49,5
56.0,female,9710.0,2027,180,259,31,3
41.0,male,9731.0,1968,203,257,20,3
83.0,female,3534.0,1755,156,131,76,4
73.0,female,1037.0,2189,200,181,68,5
72.0,female,1046.0,2139,31,385,39,7
27.0,female,6215.0,2274,59,351,62,3
31.0,male,5634.0,2218,107,322,50,4
19.0,female,1825.0,1926,108,298,20,3
76.0,male,1025.0,2165,124,311,47,6
46.0,male,4822.0,1995,30,200,149,4
40.0,male,6221.0,1874,149,209,36,4
39.0,other,3021.0,2154,131,234,104,2
36.0,male,1036.0,1940,114,234,80,6
77.0,male,5616.0,2511,220,290,20,4
43.0,male,1021.0,1999,72,416,20,2
59.0,female,5644.0,1564,186,114,38,4
29.0,male,5028.0,2439,80,278,114,1
66.0,male,1824.0,2068,188,246,45,2
53.0,female,1034.0,2005,114,234,84,4
35.0,female,5612.0,2449,42,558,37,5
54.0,male,3034.0,2102,167,394,20,8
75.0,male,5616.0,1915,128,295,35,7
53.0,male,4813.0,2529,220,209,20,0
30.0,male,5029.0,2435,220,356,20,9
36.0,male,6224.0,1994,87,403,20,4
76.0,female,5614.0,2045,45,295,70,9
31.0,female,1034.0,1532,99,155,78,2
63.0,female,1035.0,2046,82,299,81,4
46.0,female,3022.0,1991,76,304,24,0
82.0,female,4822.0,1426,62,178,91,2
22.0,female,5647.0,2386,136,435,20,3
60.0,male,1028.0,2132,156,261,71,1
80.0,male,5645.0,1748,130,100,69,0
85.0,male,3021.0,1696,89,317,23,5
87.0,male,9728.0,1860,130,223,28,6
64.0,female,3511.0,2025,57,414,28,4
62.0,male,5012.0,2107,86,432,21,1
55.0,male,5624.0,2773,220,367,20,4
29.0,female,5024.0,1500,57,257,20,8
51.0,female,5624.0,1763,30,302,52,2
34.0,female,1028.0,2338,74,225,111,6
41.0,male,9712.0,2072,152,201,75,0
90.0,female,9724.0,1723,30,155,101,5
56.0,female,3534.0,2374,220,274,20,6
24.0,female,1035.0,2028,37,314,71,2
22.0,other,3517.0,2194,191,331,20,3
25.0,male,2516.0,2512,157,372,31,2
46.0,female,6536.0,1601,57,302,20,3
28.0,female,9731.0,2006,57,117,146,1
63.0,female,6226.0,1923,96,337,41,4
86.0,female,1035.0,2129,82,115,135,4
43.0,other,5648.0,2216,146,357,20,4
65.0,female,3515.0,2027,220,305,20,3
29.0,female,1035.0,2534,209,305,26,4
63.0,female,3036.0,1972,30,401,27,5
44.0,female,4817.0,1995,56,410,20,3
25.0,female,5631.0,1965,102,337,20,5
85.0,male,1808.0,1940,81,392,44,5
48.0,female,4821.0,2094,119,303,48,0
43.0,male,3540.0,2261,197,268,99,2
37.0,male,3514.0,2046,207,255,20,4
58.0,female,9736.0,1704,125,246,20,10
45.0,female,1046.0,1860,122,161,75,2
49.0,female,6215.0,2185,99,201,131,8
80.0,female,5619.0,1695,61,228,43,3
63.0,male,6513.0,2242,220,249,36,2
40.0,male,3510.0,2566,160,421,85,3
89.0,female,1027.0,1983,37,388,61,3
31.0,other,3028.0,2435,76,519,20,6
87.0,male,3041.0,2190,69,403,20,4
54.0,female,5634.0,2417,78,249,158,1
28.0,female,1033.0,2030,174,204,79,2
65.0,female,5015.0,2111,171,293,20,4
43.0,other,6210.0,2194,30,333,93,5
30.0,female,5634.0,2043,71,375,41,4
48.0,male,3024.0,2206,176,431,20,3
57.0,male,3514.0,2264,220,213,31,5
23.0,male,4809.0,2347,138,389,20,2
71.0,male,1032.0,2113,198,272,51,1
52.0,male,1814.0,1912,122,263,54,7
37.0,female,5014.0,2146,220,196,22,4
42.0,male,3023.0,2656,98,296,128,2
19.0,male,5633.0,1998,30,354,53,3
37.0,male,8912.0,2259,205,238,57,2
65.0,male,5022.0,2557,220,356,27,3
26.0,male,5618.0,2193,107,224,91,5
88.0,male,3041.0,1992,30,419,20,3
51.0,male,5025.0,2432,205,451,20,4
79.0,other,3526.0,2471,79,467,33,4
34.0,female,1023.0,1758,111,367,20,3
53.0,female,5034.0,2269,72,246,85,2
83.0,male,5015.0,2159,220,188,26,3
68.0,other,6211.0,2239,155,374,48,5
31.0,male,6211.0,2840,107,473,25,3
61.0,female,4826.0,2139,220,201,23,4
84.0,male,6209.0,1930,130,212,51,6
58.0,female,8917.0,1991,32,186,146,1
39.0,male,3510.0,2384,60,143,180,2
60.0,male,9713.0,1814,108,279,35,3
22.0,female,3515.0,1956,30,428,28,2
28.0,female,6220.0,2675,83,420,20,3
18.0,male,6534.0,2009,50,297,95,3
84.0,male,1037.0,2247,105,237,79,5
41.0,female,5026.0,1471,57,247,20,4
68.0,male,9712.0,2010,81,173,116,7
54.0,male,1030.0,1989,71,176,121,1
56.0,female,5044.0,1588,117,190,30,5
51.0,female,3025.0,2000,101,287,45,1
28.0,female,6211.0,2544,30,407,76,1
39.0,female,3513.0,2094,139,344,29,2
48.0,male,6210.0,2571,107,435,28,4
68.0,female,1038.0,1799,77,344,41,3
