"age","gender","zip_code","daily_kcal","protein_g","carbs_g","fat_g","fruit_portions"
39,"male","6224",1695,58,302,20,5
73,"female","6224",1704,58,332,20,5
44,"female","1825",1965,34,367,20,3
29,"male","5025",2357,175,414,20,0
39,"male","4825",2353,84,269,95,4
25,"male","8912",1828,46,182,84,0
46,"male","3023",2315,107,305,72,1
85,"female","3035",1890,56,302,42,6
79,"female","5621",1288,30,256,20,3
66,"male","5022",1814,83,392,20,5
49,"male","5632",2574,95,294,123,0
39,"male","6224",2179,160,320,27,2
84,"male","1028",1794,80,187,98,5
45,"female","1825",2151,220,177,29,3
37,"male","3511",2343,112,219,116,3
51,"male","8927",2364,198,253,61,6
61,"male","3515",2282,125,261,83,1
18,"male","4817",2366,82,486,20,2
80,"male","1028",2551,160,380,95,4
53,"female","5621",2104,122,261,94,2
46,"male","4811",2173,150,364,20,4
60,"male","9728",2508,141,451,32,3
21,"female","3035",2046,43,401,49,4
81,"male","5646",2213,155,385,20,3
35,"female","5025",1654,220,203,20,7
69,"male","1031",1815,30,262,43,3
35,"female","1825",1872,196,193,32,2
61,"female","3516",1790,80,218,59,3
79,"female","5014",2096,220,254,20,3
61,"male","5634",2413,123,395,37,3
54,"male","3035",1898,30,413,23,5
62,"female","1031",2146,149,96,131,1
42,"female","5014",1981,220,236,20,6
21,"female","3035",2046,63,401,55,2
66,"male","9721",2094,149,243,81,1
43,"female","6221",2090,45,352,47,3
87,"male","2517",2174,85,434,20,7
35,"male","3516",2076,85,419,22,0
60,"female","3542",1999,204,165,53,3
22,"male","4825",2419,136,237,78,2
66,"male","9721",2356,57,225,172,3
81,"male","5646",2406,220,241,69,2
47,"female","4825",2421,33,438,62,1
41,"male","5634",2153,199,331,20,2
78,"male","8921",2269,220,232,43,3
53,"male","4817",2478,30,98,158,2
89,"other","2545",1660,37,215,91,6
64,"male","3514",2172,51,259,116,4
61,"male","5014",2019,139,288,20,4
61,"male","2545",2336,98,143,132,3
83,"male","3024",2554,73,215,158,7
43,"female","5621",1970,30,286,50,3
81,"female","4811",2271,102,387,35,2
32,"male","1046",2124,135,321,48,3
19,"female","3511",2436,30,343,72,0
88,"female","2517",1723,143,243,20,4
80,"female","9728",2172,41,332,84,3
42,"male","5012",2108,186,214,62,1
75,"female","4816",1895,71,286,22,4
70,"female","5632",1773,153,174,20,4
23,"female","9735",2171,75,396,45,2
46,"female","6224",2212,156,186,102,5
65,"male","9712",2218,220,264,32,3
41,"female","5033",2211,95,259,81,2
32,"male","3548",2069,220,201,29,1
24,"female","5622",1616,100,215,37,4
69,"male","5632",2235,213,342,20,4
62,"female","3542",1597,166,144,54,4
32,"female","9721",2147,53,338,97,2
29,"female","9711",1948,140,321,24,2
21,"female","3035",2266,220,158,52,3
49,"female","4822",1932,134,94,89,4
86,"male","6211",1930,32,389,20,3
75,"female","9731",1398,38,145,55,10
67,"female","9728",2406,192,324,20,6
54,"male","6514",2137,61,371,46,5
77,"male","5622",2154,119,382,25,8
27,"male","9712",2753,107,430,29,2
37,"female","6216",1755,168,236,20,4
56,"male","8921",2602,45,243,180,1
32,"female","3035",2108,87,237,95,2
40,"female","3515",1785,214,179,20,4
32,"female","9735",2443,106,237,151,1
75,"female","8927",2314,220,249,20,7
75,"female","1031",2234,116,251,104,1
61,"female","2517",2227,220,279,20,7
25,"male","8912",2365,115,259,91,3
86,"male","9735",2315,30,403,43,1
86,"female","1035",2201,143,281,38,3
66,"male","9735",2514,115,109,136,2
71,"other","9712",2096,81,297,66,4
35,"female","3515",2180,36,465,20,1
38,"female","3024",2449,99,382,32,3
64,"female","3023",2348,122,231,136,3
41,"male","3035",2160,169,282,36,4
26,"female","2014",2057,62,309,66,2
54,"female","9711",2312,129,291,60,3
83,"male","1813",2385,150,273,76,3
76,"male","1023",2397,98,366,48,4
47,"male","4811",2307,220,280,73,4
43,"female","2014",1995,57,308,74,3
61,"male","9712",2218,184,308,30,4
35,"other","1033",2108,72,237,108,3
52,"male","6221",2779,116,420,20,4
68,"female","5033",1750,88,178,101,2
78,"female","5646",1950,220,294,20,2
87,"male","4816",1974,47,315,63,0
50,"female","2014",1740,110,167,126,4
71,"female","2545",2789,52,345,103,3
39,"female","3534",2355,220,255,49,7
42,"female","3542",2088,106,374,38,0
42,"male","6224",1838,149,180,46,4
77,"male","1046",1775,196,165,32,4
53,"male","5634",2201,135,364,37,4
47,"male","3516",1819,144,217,53,1
53,"female","5632",2371,172,437,30,8
61,"male","5634",2307,79,370,58,5
46,"male","4811",2334,220,235,24,1
50,"female","6221",2114,88,359,41,7
61,"female","5033",1944,220,196,35,3
62,"male","8927",2756,190,266,119,2
50,"male","3542",1908,30,227,111,2
44,"male","1031",2394,77,439,62,6
25,"female","6514",2359,58,366,64,3
30,"male","5022",2387,220,302,20,8
26,"female","3542",1798,163,237,20,2
47,"male","3035",2494,132,470,20,4
70,"male","1823",2165,220,236,20,2
47,"male","3035",2611,79,381,62,2
50,"male","3041",2148,220,202,46,3
44,"female","5621",1970,62,406,23,2
23,"female","9735",2162,179,124,20,1
80,"male","4825",2165,144,395,24,1
83,"male","5612",2594,171,457,20,5
34,"male","8921",2507,45,250,162,4
79,"male","3548",1823,76,215,60,4
18,"male","6216",2571,220,257,61,3
37,"male","2517",2292,107,477,20,5
35,"male","3024",2413,220,206,32,1
22,"female","5612",2439,220,288,35,7
72,"male","9711",1781,77,388,47,5
51,"other","5621",1858,152,158,32,3
23,"male","2545",2559,110,414,85,3
69,"female","9728",2059,60,394,36,3
48,"male","5612",2598,219,306,42,2
56,"female","1023",2371,130,310,39,6
26,"female","2517",1959,46,286,42,6
47,"female","2545",2122,61,195,141,8
78,"female","2545",2127,113,163,107,6
80,"female","5644",1367,72,174,53,4
19,"female","3035",2100,114,237,72,1
83,"female","5634",1991,30,354,53,5
25,"male","4811",2374,220,206,20,2
77,"female","5022",2006,157,276,20,3
30,"male","4811",2458,220,266,39,2
22,"male","6224",2273,144,301,40,3
57,"female","5014",1764,126,306,20,8
60,"male","5634",2307,143,341,22,4
72,"female","8927",2684,118,365,79,5
88,"female","5646",2067,220,220,23,3
61,"male","4816",1936,30,413,20,3
46,"female","1823",1940,131,348,20,6
74,"male","5612",2646,123,420,50,3
41,"male","9711",2413,192,165,119,0
84,"female","9712",2154,55,214,104,3
46,"female","5616",1723,122,287,20,5
50,"male","2517",2138,89,396,20,5
57,"female","3035",2163,30,233,108,3
63,"male","9712",2282,98,264,77,3
32,"female","2014",1858,57,406,20,7
46,"male","2014",1833,134,215,47,1
28,"female","5025",1880,38,373,30,4
44,"male","1031",2261,30,374,61,1
70,"male","6221",2252,30,255,95,7
59,"male","3515",1976,30,385,28,6
25,"male","5612",2911,139,420,31,3
78,"male","1036",2462,60,154,180,9
56,"male","3035",1898,53,413,20,2
79,"female","1028",1384,30,310,48,3
31,"female","3542",1825,163,199,20,2
37,"male","3023",2486,69,439,56,1
41,"male","1825",2208,206,222,20,1
35,"female","4817",1806,144,242,61,3
89,"male","5022",2313,220,291,20,6
65,"male","9712",2218,99,270,66,1
71,"female","2545",2024,44,349,43,3
63,"male","9712",2218,220,253,34,4
39,"male","8912",2161,69,392,26,3
45,"male","5634",1606,30,127,76,2
52,"female","3023",1928,164,100,82,3
71,"male","6535",1389,68,231,53,5
75,"female","1028",1508,30,203,90,1
78,"male","1036",2203,147,357,35,2
68,"male","8912",2268,147,200,98,1
61,"male","1028",1888,156,192,38,1
87,"female","5632",1504,95,154,75,4
66,"male","6211",2557,220,323,20,5
40,"female","5632",2315,185,277,65,1
51,"female","5632",2085,220,217,36,2
25,"female","5644",1701,129,196,20,1
34,"male","8921",2381,65,154,150,0
35,"male","5632",2288,193,257,72,3
54,"female","1813",1619,122,271,31,10
33,"male","9721",2367,148,141,180,2
38,"male","5045",2491,94,461,30,4
47,"female","4816",2066,83,319,42,3
75,"other","5644",1721,130,122,57,4
81,"female","6224",1797,168,168,53,4
35,"male","8927",2553,42,382,76,6
43,"male","5622",2553,205,363,44,4
40,"male","2517",2474,107,307,27,2
84,"male","3023",2160,126,260,67,2
76,"male","4825",2482,207,407,26,6
75,"female","1036",1961,80,286,29,4
88,"male","1825",2246,220,211,36,6
77,"female","3531",1979,74,87,123,5
70,"male","1823",1815,65,351,43,4
72,"male","3511",1726,137,209,43,4
35,"female","1036",1743,59,291,46,4
58,"female","6211",2047,30,231,106,8
72,"female","8927",2213,30,371,67,3
22,"male","5022",2219,84,435,20,6
78,"female","3534",1839,164,232,38,8
62,"female","5644",1783,106,186,39,1
25,"male","2517",2374,216,279,20,4
61,"male","2545",2503,120,274,106,0
53,"female","3515",2484,220,290,20,5
70,"male","6221",1723,68,321,20,1
84,"female","9721",1865,30,318,69,4
59,"male","5644",2086,128,190,99,4
27,"female","2545",2162,53,179,146,5
51,"female","9735",2005,57,263,78,6
64,"female","1035",2232,31,438,47,6
68,"male","1813",2048,37,402,23,3
73,"male","5646",2365,220,323,29,3
87,"female","5033",1806,34,195,56,1
55,"male","6535",2021,68,265,73,5
62,"female","2545",2152,108,342,97,7
26,"male","9711",1972,216,116,56,1
61,"male","6535",1806,220,158,41,4
71,"female","1031",2146,200,182,66,1
18,"female","9712",2038,51,194,115,2
35,"male","5022",2391,220,356,20,6
23,"male","5634",1903,79,320,41,2
56,"female","3514",2102,85,161,86,7
80,"male","1028",2040,220,151,61,2
76,"female","6211",2404,104,370,28,8
77,"male","2517",2353,30,550,20,4
54,"female","5612",2269,110,391,28,5
20,"female","1825",2414,186,213,76,2
61,"female","6514",1962,85,349,20,2
55,"female","1028",1733,30,270,58,0
56,"male","3041",2006,92,315,40,3
79,"female","4825",2117,220,148,33,3
65,"female","1035",2207,136,299,53,9
62,"male","9728",2160,157,319,38,4
83,"male","3511",2159,52,214,121,4
50,"female","1046",1873,137,306,30,1
55,"male","6535",1847,123,257,31,3
63,"male","5022",2415,220,279,24,3
73,"female","1036",2121,184,223,64,5
71,"female","9735",1992,44,372,44,1
42,"male","5646",2211,146,357,20,2
47,"male","4822",2177,61,408,36,0
56,"male","5622",2264,157,345,20,3
46,"female","5012",2207,68,392,20,0
69,"male","4811",2038,107,211,92,4
22,"female","3514",2260,163,187,62,2
19,"male","1813",2237,113,318,48,4
72,"male","9712",1748,131,97,50,3
63,"male","6535",1555,148,212,20,2
62,"male","6514",2242,195,268,73,6
51,"other","5022",2352,220,371,20,4
71,"male","2517",2125,220,260,20,4
32,"other","9711",2199,119,351,29,3
85,"female","3035",1814,85,359,35,3
79,"female","6211",1800,61,160,99,5
51,"other","8912",1665,46,363,20,5
25,"female","6211",2266,149,322,60,2
82,"female","5616",1777,77,297,20,4
80,"male","8921",2269,142,243,79,2
64,"male","1825",1863,98,202,71,3
26,"male","3035",2900,213,379,34,3
28,"male","5634",1897,79,308,57,2
18,"male","1823",2186,149,393,36,6
26,"female","1036",2108,88,219,123,1
87,"female","1031",1805,47,237,91,7
63,"female","5616",1823,77,216,57,7
60,"male","1046",2315,71,373,47,4
62,"female","9712",2002,116,294,23,4
63,"male","6535",1586,146,238,20,2
81,"male","5646",2365,220,342,24,6
18,"other","5622",2412,111,435,25,8
31,"male","3024",2243,151,363,20,3
21,"male","3041",2242,113,282,55,3
77,"female","3534",1480,38,154,85,4
50,"male","1046",1843,41,328,20,0
40,"male","4816",2615,220,257,20,3
72,"female","6224",1754,156,211,29,2
45,"female","6535",1642,139,172,28,2
67,"male","3026",2034,33,456,20,2
21,"female","4825",2459,136,366,80,4
69,"female","3515",1743,30,351,25,8
56,"female","1036",2053,76,338,79,4
42,"male","3041",2325,172,295,70,6
39,"male","5045",2714,44,374,76,2
23,"female","5622",2053,89,430,20,5
66,"male","9735",2272,35,195,133,0
32,"female","5025",1946,183,334,20,9
44,"other","6224",2293,64,427,47,3
52,"male","6221",2378,45,256,136,7
48,"male","5014",2755,220,281,24,4
49,"male","9735",1843,30,152,131,4
36,"female","9728",1973,117,257,69,4
52,"male","3023",2282,39,347,20,4
31,"female","1035",2380,139,343,50,3
28,"female","5634",2250,176,333,20,3
52,"female","1825",1883,98,306,42,1
65,"female","1825",2027,116,249,78,3
41,"male","3515",2537,219,309,42,1
55,"female","9731",2004,152,299,20,6
75,"female","1036",2189,200,263,49,5
54,"female","9711",2027,180,259,31,3
44,"male","9731",1968,203,257,20,3
84,"female","3534",1755,156,131,76,4
73,"female","1036",2189,200,181,68,5
74,"female","1046",2139,31,385,39,7
25,"female","6211",2274,59,351,62,3
25,"male","5634",2218,107,322,50,4
20,"female","1823",1926,108,298,20,3
74,"male","1023",2165,124,311,47,6
47,"male","4822",1995,30,200,149,4
42,"male","6224",1874,149,209,36,4
38,"other","3023",2154,131,234,104,2
36,"male","1036",1940,114,234,80,6
75,"male","5616",2511,220,290,20,4
43,"male","1023",1999,72,416,20,2
56,"female","5644",1564,186,114,38,4
28,"male","5033",2439,80,278,114,1
66,"male","1825",2068,188,246,45,2
53,"female","1036",2005,114,234,84,4
35,"female","5612",2449,42,558,37,5
56,"male","3041",2102,167,394,20,8
75,"male","5616",1915,128,295,35,7
53,"male","4811",2529,220,209,20,0
28,"male","5025",2435,220,356,20,9
38,"male","6224",1994,87,403,20,4
75,"female","5612",2045,45,295,70,9
32,"female","1033",1532,99,155,78,2
65,"female","1036",2046,82,299,81,4
45,"female","3023",1991,76,304,24,0
82,"female","4822",1426,62,178,91,2
22,"female","5646",2386,136,435,20,3
61,"male","1028",2132,156,261,71,1
79,"male","5644",1748,130,100,69,0
88,"male","3023",1696,89,317,23,5
87,"male","9728",1860,130,223,28,6
62,"female","3511",2025,57,414,28,4
61,"male","5012",2107,86,432,21,1
54,"male","5622",2773,220,367,20,4
31,"female","5025",1500,57,257,20,8
51,"female","5621",1763,30,302,52,2
33,"female","1028",2338,74,225,111,6
40,"male","9712",2072,152,201,75,0
88,"female","9721",1723,30,155,101,5
55,"female","3531",2374,220,274,20,6
23,"female","1036",2028,37,314,71,2
23,"other","3514",2194,191,331,20,3
28,"male","2517",2512,157,372,31,2
45,"female","6535",1601,57,302,20,3
28,"female","9735",2006,57,117,146,1
67,"female","6224",1923,96,337,41,4
87,"female","1035",2129,82,115,135,4
44,"other","5646",2216,146,357,20,4
65,"female","3515",2027,220,305,20,3
29,"female","1035",2534,209,305,26,4
64,"female","3035",1972,30,401,27,5
44,"female","4817",1995,56,410,20,3
30,"female","5634",1965,102,337,20,5
83,"male","1813",1940,81,392,44,5
46,"female","4822",2094,119,303,48,0
44,"male","3542",2261,197,268,99,2
38,"male","3515",2046,207,255,20,4
58,"female","9731",1704,125,246,20,10
46,"female","1046",1860,122,161,75,2
50,"female","6211",2185,99,201,131,8
80,"female","5621",1695,61,228,43,3
62,"male","6514",2242,220,249,36,2
39,"male","3511",2566,160,421,85,3
88,"female","1028",1983,37,388,61,3
29,"other","3026",2435,76,519,20,6
87,"male","3041",2190,69,403,20,4
55,"female","5632",2417,78,249,158,1
28,"female","1033",2030,174,204,79,2
61,"female","5014",2111,171,293,20,4
44,"other","6211",2194,30,333,93,5
30,"female","5634",2043,71,375,41,4
48,"male","3024",2206,176,431,20,3
58,"male","3514",2264,220,213,31,5
27,"male","4811",2347,138,389,20,2
72,"male","1028",2113,198,272,51,1
53,"male","1813",1912,122,263,54,7
37,"female","5012",2146,220,196,22,4
42,"male","3023",2656,98,296,128,2
20,"male","5634",1998,30,354,53,3
39,"male","8912",2259,205,238,57,2
63,"male","5022",2557,220,356,27,3
27,"male","5616",2193,107,224,91,5
89,"male","3041",1992,30,419,20,3
50,"male","5025",2432,205,451,20,4
79,"other","3531",2471,79,467,33,4
35,"female","1023",1758,111,367,20,3
53,"female","5033",2269,72,246,85,2
87,"male","5014",2159,220,188,26,3
68,"other","6211",2239,155,374,48,5
30,"male","6211",2840,107,473,25,3
60,"female","4825",2139,220,201,23,4
86,"male","6211",1930,130,212,51,6
53,"female","8921",1991,32,186,146,1
39,"male","3511",2384,60,143,180,2
63,"male","9712",1814,108,279,35,3
21,"female","3515",1956,30,428,28,2
28,"female","6221",2675,83,420,20,3
18,"male","6535",2009,50,297,95,3
84,"male","1036",2247,105,237,79,5
41,"female","5025",1471,57,247,20,4
68,"male","9712",2010,81,173,116,7
56,"male","1028",1989,71,176,121,1
57,"female","5045",1588,117,190,30,5
51,"female","3023",2000,101,287,45,1
27,"female","6211",2544,30,407,76,1
38,"female","3516",2094,139,344,29,2
48,"male","6211",2571,107,435,28,4
69,"female","1033",1799,77,344,41,3
34,"female","5612",2308,94,411,20,4
58,"male","3026",1783,98,366,20,9
60,"male","3542",2241,195,266,102,10
63,"male","3026",2242,128,285,20,3
54,"female","3548",1733,69,299,26,6
57,"male","9712",1964,74,263,34,2
74,"male","1023",2195,121,378,33,7
22,"female","3516",1895,220,150,28,1
57,"female","2517",2066,123,298,20,5
62,"male","1033",2137,151,354,20,1
59,"female","3514",2300,102,318,72,7
40,"female","5045",2467,46,375,76,3
70,"female","5646",1998,75,331,79,5
44,"female","1823",1940,140,320,20,5
37,"male","3516",2428,30,114,180,1
58,"female","5033",1944,30,224,66,1
32,"female","1035",2224,137,384,28,3
27,"male","8921",2585,78,305,96,4
75,"female","9728",2105,159,323,32,1
80,"male","9735",2060,44,94,145,4
55,"male","4817",2618,160,484,32,8
72,"female","5634",1867,47,328,30,2
45,"male","1825",2325,109,442,40,3
68,"male","1023",2324,132,366,45,5
19,"female","3035",2380,186,261,88,0
26,"female","1823",1971,216,275,20,5
79,"male","5622",2297,220,263,66,2
42,"female","4825",2082,220,148,20,2
66,"male","3534",2336,57,204,180,2
45,"male","1813",2217,69,322,59,2
23,"male","1813",2281,121,363,47,3
72,"female","1031",1899,30,312,62,4
84,"male","3542",1791,62,270,33,2
62,"female","3511",1743,65,240,70,4
34,"female","9731",2094,99,237,90,0
80,"female","5644",1367,30,145,76,2
61,"male","4816",1936,145,177,68,3
48,"male","1035",2474,38,441,55,2
41,"male","5634",2368,54,430,27,2
89,"female","3023",1626,89,296,37,4
82,"male","4811",2096,101,395,44,6
69,"male","6221",2920,115,571,20,5
29,"female","5632",2779,139,358,49,2
39,"female","3516",1629,104,267,72,1
86,"female","2014",1540,69,149,95,4
71,"male","4816",2135,104,421,20,1
69,"male","4811",2409,61,350,53,1
69,"male","1046",2157,30,255,95,2
87,"female","5033",2035,79,419,44,1
85,"male","2545",2230,30,310,81,4
18,"female","3026",2218,50,449,20,4
89,"male","2517",2089,82,285,32,6
46,"male","6535",1806,220,189,20,1
72,"male","9711",1781,41,321,37,1
89,"female","3023",2306,117,191,133,0
61,"female","1023",1986,110,375,20,5
55,"male","9728",2796,125,437,68,3
35,"female","1825",1629,30,257,34,4
36,"male","5634",1600,30,250,53,2
72,"other","3035",2203,133,281,52,3
81,"female","3041",2015,73,338,20,5
31,"female","1823",1907,98,337,20,7
89,"male","8927",2042,143,321,30,4
35,"male","1813",2178,52,448,38,5
58,"male","3514",2687,175,348,20,3
22,"male","5616",2263,192,303,27,5
87,"female","1036",2036,48,252,94,4
23,"female","4811",2310,136,365,50,6
53,"female","3548",1733,178,215,20,7
87,"male","1046",1548,30,154,72,4
82,"male","1033",1992,150,235,57,4
74,"female","1046",1951,81,348,20,4
88,"male","6221",2210,183,333,20,0
87,"male","1031",2096,48,476,22,5
86,"male","5644",1880,137,192,53,4
88,"female","3511",1818,137,174,82,6
38,"male","5616",2261,168,363,20,2
46,"female","5012",1770,69,295,42,3
31,"female","6535",1622,64,254,20,3
43,"male","2014",1883,184,158,23,3
81,"female","5022",2280,120,322,39,6
34,"male","9711",2178,182,124,105,3
71,"female","3024",2189,214,268,48,5
39,"other","3515",2147,182,358,20,2
18,"male","5616",2115,84,165,110,2
27,"male","3516",1920,58,300,80,3
18,"female","1023",2454,220,262,39,4
30,"female","3515",1874,53,387,20,1
55,"male","9728",2626,220,181,62,2
35,"female","5025",1392,57,284,22,6
89,"male","2545",2524,168,249,54,0
77,"female","4811",1480,49,301,27,6
64,"male","3514",2242,59,292,80,4
62,"female","5644",1812,186,126,56,5
50,"female","6221",2538,122,388,42,2
29,"male","5025",1945,30,387,20,4
76,"female","3515",1839,59,231,84,6
35,"female","3514",2380,71,241,144,3
71,"female","3024",2121,80,315,52,2
20,"female","3515",1694,104,240,60,4
62,"female","3542",1999,74,263,107,5
48,"male","3024",1852,89,322,28,2
44,"female","3035",2563,48,478,54,1
49,"male","5025",2164,142,311,20,6
79,"male","5644",2040,32,317,65,2
89,"male","3035",2125,50,303,89,6
45,"male","6535",2021,86,265,56,4
75,"female","5634",1939,126,263,49,4
77,"male","5622",2058,165,332,20,4
70,"male","8912",2484,95,437,41,6
61,"female","3024",2214,130,332,42,3
36,"male","3026",2236,149,404,26,3
52,"female","8927",2669,115,317,98,5
79,"female","3516",1704,30,310,56,2
89,"female","5025",1606,138,243,20,3
31,"female","1035",2224,84,368,20,3
27,"female","1028",1728,142,231,29,2
71,"female","1823",1349,47,297,20,5
42,"other","6224",2121,169,378,20,3
66,"female","9728",1903,136,219,28,5
62,"male","1033",2137,151,364,20,3
48,"female","1033",1873,107,256,62,3
29,"male","8912",2301,220,157,74,2
48,"male","6535",1745,52,328,34,5
52,"female","3511",2223,56,303,72,1
67,"male","4825",2162,220,237,31,6
35,"male","6211",3045,98,421,28,4
81,"female","4825",2096,220,216,20,6
74,"male","1023",2097,82,427,20,6
59,"male","1028",1758,55,217,52,2
35,"female","6221",2309,122,268,91,3
24,"male","9721",2176,35,388,102,3
53,"male","5634",2201,69,315,102,3
39,"other","5634",2116,199,342,20,5
55,"female","1028",2303,79,346,62,1
70,"female","1035",2135,137,291,57,3
25,"male","8912",2045,30,308,99,5
78,"female","5646",1815,191,154,53,0
85,"female","5012",2297,34,462,21,3
46,"female","4822",2164,55,462,62,2
70,"male","1823",1815,102,384,20,4
52,"male","2517",2474,220,213,27,3
27,"male","9711",2439,218,155,107,0
80,"male","4817",2303,118,207,111,5
23,"male","4811",2479,220,213,62,3
26,"male","1036",2004,30,351,20,1
41,"female","5033",2315,32,327,94,2
34,"male","8921",2911,98,385,88,2
53,"female","5644",1643,149,231,20,4
75,"female","8927",2592,160,392,45,6
50,"male","3515",2252,214,353,20,1
67,"female","8921",1882,37,308,69,3
62,"female","3542",2005,61,317,74,5
60,"female","3515",1974,30,402,20,6
67,"male","9721",2169,149,80,107,2
24,"female","1023",2057,176,231,42,5
80,"female","9728",1734,64,319,20,4
40,"male","2545",2418,48,114,180,4
23,"female","4811",2465,30,475,38,1
49,"male","1825",2148,45,323,79,4
21,"female","5033",1827,91,229,70,4
35,"male","3511",2800,160,151,152,0
83,"female","6535",1408,87,234,38,3
82,"female","3515",1800,153,335,20,4
22,"female","9711",2586,220,155,123,2
62,"female","3542",1597,30,376,22,1
71,"female","3514",2096,118,167,98,4
66,"female","3516",1822,92,242,49,2
58,"female","9711",2163,220,171,40,4
76,"male","2014",1976,57,414,20,5
72,"other","3035",2195,178,216,88,2
18,"male","9735",2423,103,163,144,0
79,"female","3516",1402,30,292,48,2
38,"female","1023",2212,137,186,102,3
44,"male","4825",1939,110,348,20,4
63,"female","8921",2015,49,236,85,1
87,"male","3514",2229,30,331,116,3
28,"male","1046",2286,182,175,93,1
32,"male","1046",2231,220,201,33,2
80,"male","4817",1918,58,317,69,6
28,"female","9712",2352,88,188,138,1
86,"male","1825",2078,81,299,45,5
60,"female","1813",1853,61,356,20,5
38,"male","8927",2553,94,374,48,2
81,"male","6535",1603,57,332,20,5
83,"male","5045",2199,176,297,27,3
49,"male","5644",2351,54,334,81,3
20,"female","3515",1956,56,387,29,3
70,"female","3534",1773,156,225,20,2
71,"female","5632",1961,70,214,107,2
69,"female","5622",1505,215,163,57,3
25,"male","5621",2311,34,369,45,2
41,"female","3511",2049,48,286,44,4
70,"male","5045",2205,114,387,20,7
57,"male","3534",2448,30,491,29,5
51,"male","4817",2271,85,236,107,4
22,"female","5646",1959,163,288,35,2
44,"female","4817",1991,62,261,82,3
75,"female","3515",1881,57,282,57,9
84,"female","4825",1830,76,319,28,7
26,"female","2517",2386,157,392,20,2
80,"female","2014",1845,56,237,77,4
20,"male","3041",2320,149,372,45,8
76,"female","3515",1939,30,425,20,3
38,"female","9731",1820,220,86,46,4
86,"male","1036",2178,124,281,59,5
64,"female","9728",2200,214,263,61,4
24,"male","3511",2315,166,248,111,1
43,"male","3511",2072,125,187,99,3
56,"other","3511",2140,83,372,45,1
85,"male","1031",1791,79,267,51,7
83,"male","5612",2340,119,304,45,3
29,"other","5644",2397,54,360,53,1
46,"male","5033",2160,30,291,93,2
30,"male","5634",2093,131,208,58,1
41,"male","6514",2046,99,352,25,1
28,"female","3534",2030,30,308,80,2
35,"female","1031",1809,48,312,46,3
64,"other","4822",2158,40,374,29,3
46,"male","1031",2044,174,219,72,3
27,"male","4811",2470,37,467,66,4
20,"female","1823",2191,144,388,20,8
82,"male","3024",2407,35,459,48,5
81,"male","6535",1603,139,143,72,6
24,"other","3514",2413,115,287,64,0
47,"male","5622",2423,39,522,20,6
87,"male","1033",2313,120,247,101,6
82,"male","9712",2199,184,118,76,4
56,"female","1825",2160,189,254,44,3
52,"male","6221",2378,154,421,48,6
72,"female","3548",2015,92,345,20,5
64,"male","1031",2068,111,271,55,1
35,"female","1036",2094,146,361,26,0
64,"male","3534",2023,220,192,22,2
53,"female","9735",2107,32,280,98,0
29,"female","5644",1946,30,221,89,5
26,"male","3035",2687,206,323,51,2
30,"female","3024",2456,49,374,76,2
82,"male","5621",2123,158,328,49,3
42,"male","5646",2004,74,324,78,3
82,"male","4811",2096,140,363,20,4
64,"male","5622",2617,220,268,57,5
41,"female","3026",1809,204,163,52,2
32,"female","3516",1825,182,90,20,1
81,"male","5646",2406,142,456,20,3
87,"female","5033",1550,41,133,75,1
44,"male","6221",2343,65,302,73,3
29,"male","5025",2366,87,488,20,6
34,"female","5612",2388,126,160,103,1
21,"male","1813",1828,116,298,20,7
89,"male","1028",1678,72,187,103,1
89,"male","5644",2122,179,389,26,5
81,"male","3514",2297,165,430,25,6
31,"male","9712",2800,220,396,40,2
62,"female","3542",1637,145,222,20,4
88,"female","5022",1949,125,169,58,7
21,"male","1813",1925,127,258,38,4
68,"male","1023",2133,124,313,41,5
21,"female","6224",2183,30,319,84,6
82,"male","8927",2480,190,361,20,6
72,"female","2517",2045,137,310,20,6
49,"male","5632",2415,45,401,91,2
56,"female","8921",2525,82,303,143,3
52,"male","9735",2282,197,229,54,3
78,"female","2014",1356,30,172,89,4
65,"female","5634",1844,119,277,35,10
62,"female","4825",1479,30,270,61,5
33,"male","5025",2000,220,258,26,8
24,"female","5634",2106,106,208,72,1
46,"male","5033",2160,30,512,40,2
62,"male","8927",2862,212,301,28,3
37,"male","1813",2456,126,272,20,7
66,"female","5644",1425,79,100,91,1
61,"other","9712",2214,160,136,104,1
86,"female","3026",1800,134,100,89,4
25,"male","1028",1968,108,155,90,1
52,"other","5022",2231,137,406,25,4
62,"male","8912",2146,95,310,58,3
74,"female","9712",1850,108,273,26,4
80,"male","3035",2423,220,304,20,5
47,"female","5634",1987,76,304,84,2
25,"female","1028",2190,67,118,139,1
18,"male","5634",2029,30,224,67,2
57,"male","8912",2071,220,210,20,4
30,"female","3542",1913,99,240,79,3
71,"male","6535",1634,88,266,20,3
79,"female","5014",1928,82,356,20,6
80,"female","8927",2296,220,261,20,4
38,"male","5646",2653,220,286,76,5
51,"male","1823",1819,61,404,20,7
25,"other","3511",2371,64,80,150,1
52,"female","3023",2340,82,365,32,1
79,"male","3023",2166,126,301,57,3
34,"male","4816",2384,220,288,30,2
83,"male","1031",1953,30,212,89,7
42,"male","6211",2270,85,333,80,1
61,"female","4811",2237,148,332,20,5
65,"male","3041",1859,38,333,40,6
71,"female","6216",1827,47,207,75,3
62,"female","2014",1878,41,325,22,3
