age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
40.0,male,6211.0,2451,51,421,91,4
18.0,male,6224.0,1931,51,337,41,1
85.0,female,3533.0,1786,148,131,50,5
65.0,female,6516.0,1536,132,199,38,5
25.0,male,8921.0,2582,97,242,145,4
61.0,male,8912.0,2146,156,96,53,2
88.0,male,1034.0,2125,78,167,140,2
42.0,female,3026.0,1940,141,284,62,3
23.0,female,9738.0,2509,176,429,85,3
62.0,male,4828.0,2090,212,244,31,5
19.0,male,5012.0,1998,164,256,50,3
34.0,female,8926.0,2673,73,396,76,8
27.0,female,5634.0,2322,220,160,62,2
89.0,female,3548.0,1808,192,130,45,4
60.0,female,9721.0,1991,86,280,37,3
30.0,male,1047.0,2423,137,391,24,4
69.0,male,3547.0,2187,220,150,20,2
87.0,male,6212.0,2350,220,329,20,4
62.0,female,5033.0,1944,210,90,78,0
72.0,female,9720.0,1852,37,255,80,3
22.0,male,3022.0,1912,220,200,20,3
19.0,male,5034.0,2630,123,305,96,2
29.0,female,5617.0,1939,220,222,27,4
47.0,male,2014.0,2268,115,354,67,5
26.0,male,9713.0,2314,30,369,41,0
87.0,male,3542.0,2498,177,171,73,6
68.0,female,5630.0,1905,54,245,100,6
27.0,male,1031.0,1934,80,146,115,1
35.0,male,8920.0,1979,201,246,44,1
40.0,female,6213.0,1870,163,308,28,4
79.0,male,5033.0,2290,72,191,151,2
74.0,female,8913.0,2019,192,295,20,6
36.0,female,6215.0,1769,174,218,20,4
31.0,female,3033.0,2563,220,228,42,4
77.0,male,6221.0,1924,139,201,46,3
18.0,male,8911.0,2449,100,437,20,2
57.0,male,1040.0,2437,48,80,158,1
45.0,female,1824.0,1763,204,192,20,2
44.0,female,8927.0,2321,220,263,20,5
58.0,female,3035.0,1983,146,214,55,5
59.0,male,3021.0,2173,182,229,44,2
39.0,male,2013.0,2153,168,373,20,3
79.0,male,4817.0,1940,88,304,42,4
69.0,female,1041.0,1940,80,211,66,5
56.0,male,8921.0,2626,94,274,127,1
33.0,male,3515.0,2076,87,281,66,0
44.0,male,5015.0,2615,30,600,20,2
78.0,other,5643.0,2551,212,287,25,5
86.0,male,4815.0,1974,76,315,66,3
25.0,male,9711.0,2439,151,246,115,0
87.0,female,1029.0,1606,149,181,20,9
69.0,male,1029.0,2029,198,134,20,4
87.0,female,1035.0,2036,124,249,62,2
62.0,female,9731.0,1785,83,268,41,3
87.0,female,4816.0,1733,89,256,41,3
65.0,other,1032.0,2158,151,379,20,3
26.0,female,3025.0,2310,162,385,22,0
52.0,female,1813.0,1919,140,218,64,3
71.0,male,9730.0,1704,52,257,66,2
39.0,female,1035.0,2302,93,187,137,3
85.0,male,5043.0,1764,30,244,94,4
54.0,male,5047.0,2779,212,396,33,3
71.0,female,5618.0,1906,50,214,98,3
34.0,male,5024.0,2000,220,221,20,4
48.0,female,1027.0,1382,77,183,69,1
57.0,female,3542.0,2484,48,405,76,0
80.0,female,3542.0,1756,156,169,56,2
89.0,female,1023.0,2148,61,432,37,6
45.0,female,2014.0,2204,68,438,20,7
50.0,female,2544.0,2122,105,270,97,4
51.0,male,5045.0,2402,182,363,29,1
53.0,male,1027.0,1888,30,367,61,1
34.0,female,3511.0,2119,81,237,100,2
49.0,male,5033.0,2211,56,374,66,2
60.0,male,5016.0,2256,120,292,20,4
67.0,male,6215.0,2232,85,324,73,2
73.0,male,5614.0,2352,30,443,31,3
71.0,female,5634.0,1961,30,295,50,2
46.0,female,5635.0,2012,76,234,72,1
54.0,male,3034.0,2208,133,385,20,4
31.0,female,5025.0,2118,83,396,20,4
43.0,female,6211.0,2065,90,353,24,3
88.0,female,4818.0,1793,30,328,43,6
31.0,female,5632.0,2037,71,323,95,5
27.0,male,5632.0,2437,191,323,51,3
49.0,male,3541.0,2232,220,204,55,2
28.0,female,3547.0,1903,109,330,42,3
57.0,female,5620.0,2133,36,347,46,4
86.0,male,3544.0,2051,220,171,26,3
87.0,female,4821.0,1433,30,178,53,1
83.0,male,6227.0,2028,142,251,44,6
29.0,female,1033.0,2235,126,245,88,1
80.0,female,9736.0,1941,88,259,40,3
80.0,female,8922.0,2097,52,291,108,1
55.0,male,2547.0,2481,88,163,162,2
46.0,male,5632.0,2748,30,491,37,2
35.0,male,9732.0,1858,130,325,20,5
42.0,female,4817.0,2221,80,382,35,3
35.0,male,5027.0,2074,220,220,26,6
41.0,female,5014.0,2015,186,272,20,7
45.0,male,5645.0,2173,30,403,23,2
76.0,male,9710.0,2002,55,302,69,6
25.0,male,5011.0,2060,164,176,75,2
63.0,female,6211.0,2087,48,231,98,2
45.0,female,4821.0,2094,56,348,20,2
32.0,female,4817.0,2221,68,455,27,5
73.0,male,1828.0,1815,49,300,22,7
62.0,female,3024.0,2002,157,98,75,7
20.0,female,3034.0,2046,41,402,49,3
21.0,male,6212.0,2517,212,364,20,1
79.0,male,5033.0,2013,30,407,43,1
27.0,male,2014.0,2637,220,299,20,3
18.0,male,3024.0,2470,67,286,125,0
88.0,male,1034.0,2138,220,279,20,5
83.0,male,5611.0,2184,38,299,78,7
58.0,female,8922.0,2208,42,331,72,3
79.0,male,4818.0,2050,81,419,20,9
29.0,female,4816.0,2302,220,291,52,5
22.0,female,5623.0,2456,111,404,20,8
36.0,male,1033.0,2413,220,209,20,3
22.0,female,5014.0,1746,30,225,90,3
65.0,female,3517.0,1788,30,379,20,1
89.0,male,3026.0,1935,220,275,20,5
45.0,female,6223.0,1382,35,282,42,6
81.0,female,9730.0,1356,36,376,24,6
74.0,female,5634.0,1710,37,315,20,4
30.0,female,3532.0,2350,106,269,108,2
42.0,female,5025.0,1809,85,352,20,2
70.0,male,4831.0,2319,220,243,29,5
78.0,male,5030.0,2029,218,243,20,3
72.0,female,5622.0,1849,173,232,32,9
44.0,female,8929.0,2311,210,309,20,4
31.0,female,2015.0,2218,68,380,39,5
40.0,female,9712.0,2223,124,307,59,2
41.0,female,1031.0,1501,149,192,20,3
28.0,male,5012.0,2121,217,199,52,2
23.0,female,8926.0,2765,220,301,52,4
24.0,male,5022.0,2387,220,359,20,5
21.0,male,5032.0,2141,220,260,20,2
23.0,male,8918.0,2401,48,230,176,1
86.0,female,3025.0,1818,56,297,43,5
25.0,male,5012.0,1998,163,228,38,4
62.0,female,9713.0,2025,32,308,52,1
64.0,female,5022.0,2096,220,214,20,3
79.0,male,6210.0,2064,220,222,23,4
49.0,male,6535.0,2021,86,349,20,2
79.0,male,1824.0,2665,220,268,20,7
57.0,female,5620.0,1934,108,347,20,8
52.0,female,5037.0,2117,51,291,98,2
38.0,female,9730.0,1894,203,144,54,4
60.0,male,9730.0,1907,47,373,33,8
18.0,male,8915.0,2237,114,328,64,2
73.0,female,6218.0,1682,30,290,39,1
26.0,female,5024.0,1761,126,367,20,2
54.0,male,2014.0,2268,75,429,60,7
59.0,male,2517.0,2186,192,325,24,2
86.0,female,1032.0,1805,168,236,61,5
32.0,male,3025.0,2466,156,396,20,2
54.0,male,9731.0,1964,141,299,20,4
70.0,female,3513.0,1936,113,161,78,3
38.0,female,5644.0,1683,141,114,60,2
80.0,male,1036.0,2462,79,219,145,7
21.0,male,5614.0,2550,220,364,36,6
32.0,male,1034.0,2139,80,345,26,2
24.0,female,1045.0,2509,113,358,90,4
79.0,female,6512.0,1504,188,161,89,6
50.0,male,1033.0,2153,55,455,22,5
71.0,female,3515.0,1514,51,267,46,1
60.0,male,5632.0,2324,207,273,52,3
46.0,male,1031.0,2636,30,296,132,2
77.0,female,2016.0,1356,135,111,81,5
28.0,male,4812.0,2516,46,505,65,5
53.0,female,3512.0,2300,185,280,30,4
31.0,female,3542.0,1903,161,261,20,3
60.0,female,3023.0,2002,114,298,49,3
82.0,female,5014.0,2552,220,357,20,6
72.0,male,2519.0,2291,30,421,28,8
77.0,male,5621.0,1845,61,247,43,2
62.0,male,5624.0,2426,220,359,21,6
45.0,male,1032.0,2394,56,315,84,3
57.0,female,3025.0,2146,220,201,78,5
35.0,male,8920.0,2459,97,268,132,3
77.0,female,1035.0,2064,107,320,66,7
39.0,male,8912.0,2153,92,378,26,1
70.0,male,8917.0,2352,30,462,31,7
28.0,male,5631.0,2065,220,88,45,3
32.0,female,5623.0,2428,85,366,25,3
63.0,male,1035.0,2515,220,314,22,5
54.0,male,1825.0,1624,61,160,72,4
61.0,female,3534.0,1979,33,401,45,3
26.0,male,1034.0,2591,38,438,55,2
42.0,male,6229.0,1838,132,301,20,5
40.0,male,8912.0,2182,47,357,55,4
54.0,male,5623.0,2126,65,247,106,6
73.0,female,1033.0,1986,115,169,71,3
75.0,male,9709.0,2218,220,118,63,9
33.0,female,5014.0,2706,156,474,20,3
79.0,male,3024.0,2166,76,312,67,1
35.0,male,5645.0,2427,132,418,52,2
35.0,female,5022.0,1392,47,230,20,8
32.0,female,1033.0,1806,52,388,21,3
63.0,male,4812.0,2450,220,209,22,2
54.0,male,9732.0,2164,116,384,35,6
75.0,male,4805.0,2292,220,311,24,1
78.0,female,5016.0,2055,166,288,24,4
26.0,female,4811.0,2465,115,496,28,2
35.0,female,6222.0,1856,30,445,23,1
64.0,female,3540.0,1764,33,376,24,4
86.0,other,2545.0,1906,76,245,73,2
78.0,male,5646.0,2125,120,293,76,4
41.0,female,5011.0,1978,184,208,72,2
85.0,male,5024.0,1868,47,359,28,6
20.0,other,8924.0,2437,110,186,133,6
77.0,female,2546.0,2195,153,262,71,3
66.0,female,3529.0,2033,85,282,31,5
31.0,male,8911.0,1927,89,370,20,3
77.0,male,1031.0,2082,53,267,90,7
22.0,female,3036.0,2031,41,412,23,1
83.0,female,1035.0,1577,98,203,38,5
36.0,female,1032.0,1532,102,186,35,2
44.0,female,5612.0,2402,30,421,37,3
50.0,male,6222.0,2111,88,421,20,10
59.0,male,1028.0,1758,57,270,33,2
83.0,female,1035.0,2201,119,311,45,7
75.0,female,5636.0,1839,164,142,109,7
76.0,male,1036.0,2268,55,204,97,5
52.0,male,2545.0,2184,61,288,89,2
54.0,male,3514.0,2342,109,239,79,7
36.0,female,5046.0,2224,173,326,34,1
42.0,male,2014.0,1951,184,156,66,4
25.0,male,5032.0,2110,56,374,42,4
81.0,male,1028.0,1910,30,156,121,2
59.0,female,3544.0,2112,39,410,20,3
72.0,female,3024.0,1961,106,322,42,1
31.0,female,3542.0,2285,72,427,45,2
28.0,male,1029.0,1411,51,236,43,3
46.0,male,9728.0,1904,203,169,54,1
20.0,male,3027.0,1916,131,291,62,4
74.0,female,3531.0,1890,47,88,123,4
87.0,female,1028.0,1707,34,310,56,6
16.0,male,4818.0,2647,160,337,79,4
37.0,male,8921.0,2734,110,385,101,3
79.0,male,4810.0,1952,70,387,47,10
23.0,female,2545.0,2297,67,415,20,4
43.0,female,4816.0,1991,30,295,51,1
25.0,male,3548.0,1961,171,195,28,1
72.0,female,3531.0,2024,39,155,110,2
40.0,male,9712.0,2201,171,246,79,1
58.0,male,3531.0,1883,79,345,41,5
74.0,female,3515.0,1847,30,458,20,7
39.0,female,5022.0,2131,194,306,20,8
65.0,male,6514.0,1534,146,97,58,2
42.0,male,6226.0,2003,149,299,20,3
50.0,male,5632.0,2574,95,215,123,7
74.0,female,5615.0,1998,146,343,20,2
58.0,female,3513.0,1960,86,229,87,1
32.0,male,5616.0,2147,64,430,33,3
20.0,female,3035.0,2172,90,368,27,5
50.0,male,5622.0,2078,212,247,20,2
46.0,male,6221.0,2548,154,364,92,5
58.0,female,9711.0,2232,52,512,22,0
21.0,male,3514.0,2242,88,411,20,6
36.0,female,3025.0,2456,151,396,20,0
65.0,female,8921.0,2011,78,104,127,2
68.0,female,3026.0,2177,54,428,23,2
60.0,female,8908.0,1764,150,241,20,0
50.0,female,5014.0,2114,220,188,20,8
66.0,male,3515.0,1823,97,322,20,7
56.0,female,9721.0,2219,86,346,66,0
61.0,male,9720.0,1957,82,162,111,0
78.0,female,3023.0,1577,30,279,69,9
20.0,male,9707.0,2176,220,202,38,3
66.0,male,2517.0,2290,220,253,20,3
86.0,female,5610.0,2169,157,355,20,2
73.0,other,1814.0,1921,93,341,20,5
55.0,female,5642.0,1628,149,181,29,1
78.0,male,5621.0,2187,160,395,20,3
64.0,female,1821.0,1823,77,403,20,5
60.0,male,5622.0,2417,39,508,30,3
40.0,male,1049.0,2143,152,325,43,2
33.0,female,9739.0,2443,124,129,180,1
22.0,female,3517.0,1895,185,134,47,2
71.0,male,2017.0,2223,107,318,48,7
75.0,male,1046.0,2140,34,382,49,1
81.0,male,1029.0,1918,55,309,65,6
62.0,female,3544.0,1999,39,312,79,3
23.0,female,1033.0,2201,30,297,78,5
20.0,female,4813.0,2456,100,401,20,7
83.0,male,5013.0,2064,212,278,20,3
86.0,male,1036.0,2247,172,361,29,6
35.0,male,6211.0,2399,69,306,73,1
87.0,female,8921.0,2250,63,403,57,1
63.0,female,1035.0,2011,79,287,29,3
33.0,female,5012.0,2414,80,442,33,2
65.0,female,3515.0,1974,35,402,28,5
20.0,male,1813.0,2301,131,431,20,7
76.0,male,4811.0,2037,131,337,23,5
52.0,female,3536.0,2206,105,216,80,4
54.0,female,5032.0,2129,30,422,40,3
36.0,male,3516.0,2112,62,173,133,4
43.0,female,4811.0,2669,48,600,47,5
87.0,female,1037.0,2142,69,403,20,7
54.0,male,8911.0,1912,49,366,22,4
30.0,male,4825.0,2668,219,207,50,1
81.0,male,3023.0,2140,79,219,111,3
88.0,female,4816.0,2368,133,297,80,6
74.0,male,5622.0,1602,220,183,25,3
26.0,female,5632.0,2779,220,138,93,1
15.0,female,8921.0,2607,58,250,176,1
76.0,female,6226.0,1475,68,241,46,3
54.0,female,5613.0,2137,41,320,102,2
43.0,female,3511.0,2237,151,216,102,4
60.0,male,2516.0,2370,62,393,28,4
31.0,female,3531.0,2350,30,352,133,4
24.0,male,8912.0,2365,157,353,34,3
34.0,male,1033.0,1940,30,295,74,3
36.0,female,5644.0,1471,82,186,75,2
34.0,female,9714.0,2199,144,353,29,4
37.0,male,9717.0,2506,120,484,68,5
57.0,male,2517.0,2186,135,427,20,7
85.0,female,9728.0,1358,49,287,22,6
37.0,male,5638.0,2116,199,331,20,2
29.0,female,4816.0,2211,151,322,49,5
61.0,male,4822.0,2483,139,323,89,3
32.0,female,6536.0,2212,195,233,92,2
33.0,female,9712.0,2055,65,117,103,1
80.0,female,5644.0,1367,62,169,85,2
22.0,female,2016.0,2214,107,406,20,4
81.0,female,1048.0,1720,70,291,24,6
71.0,female,2543.0,2339,220,205,100,4
80.0,female,4825.0,1928,49,288,59,5
36.0,female,9721.0,1788,89,222,63,2
20.0,male,1813.0,2272,123,318,40,3
56.0,male,6210.0,2067,88,216,92,3
48.0,male,1027.0,1896,90,146,111,2
42.0,female,5629.0,2380,149,359,47,4
46.0,male,5611.0,3125,39,575,51,3
37.0,male,5024.0,2482,126,375,27,3
72.0,female,1031.0,2099,149,344,22,5
27.0,male,6212.0,2518,72,416,79,3
42.0,male,3041.0,2325,220,155,62,7
36.0,female,9725.0,1770,124,199,41,2
59.0,male,3539.0,1976,204,230,20,10
35.0,female,5611.0,2230,146,411,20,0
23.0,other,3023.0,2425,102,358,68,2
72.0,female,1035.0,1515,98,83,38,4
60.0,other,4821.0,2114,101,188,69,0
28.0,male,4811.0,2535,79,467,59,4
68.0,male,5631.0,2103,220,284,20,4
87.0,female,5032.0,2035,179,150,40,0
20.0,male,4816.0,2366,165,239,66,3
50.0,male,1035.0,2474,38,502,20,4
32.0,female,5620.0,2643,220,323,20,3
48.0,male,6514.0,2178,184,333,20,1
63.0,female,9711.0,2518,162,195,95,0
38.0,female,3512.0,2208,57,419,67,2
62.0,male,5016.0,2346,173,369,20,2
33.0,male,5025.0,1862,126,271,20,2
80.0,female,1037.0,1574,109,80,55,8
23.0,male,5616.0,1756,204,209,27,5
73.0,male,1037.0,2195,200,247,62,1
56.0,female,1047.0,1783,56,379,20,2
61.0,female,3529.0,2133,113,354,34,8
70.0,male,4825.0,2277,84,414,40,4
73.0,female,1033.0,1799,34,342,41,1
65.0,female,1823.0,1974,34,401,21,4
70.0,male,1031.0,1668,41,134,103,3
53.0,other,4817.0,2172,119,349,20,3
53.0,other,6225.0,1995,62,337,41,8
31.0,female,2015.0,2118,152,289,30,2
76.0,female,2544.0,2127,82,297,67,5
45.0,male,1027.0,2093,72,225,121,2
66.0,female,3020.0,2518,132,214,115,0
56.0,male,5643.0,2471,123,163,144,3
75.0,male,4821.0,2178,48,462,37,4
39.0,male,3511.0,2401,186,214,92,1
52.0,male,5631.0,1947,167,269,51,2
64.0,female,3516.0,1788,30,328,56,1
23.0,male,3035.0,2489,159,332,44,3
88.0,male,3515.0,1932,220,214,20,0
25.0,male,5646.0,2347,138,424,24,2
66.0,female,6210.0,2178,105,342,43,9
65.0,female,5012.0,1855,95,195,110,1
60.0,female,5011.0,1839,126,320,20,8
62.0,male,1033.0,2094,117,323,52,4
70.0,male,6514.0,2034,220,191,20,6
82.0,male,6224.0,1691,30,370,21,2
36.0,female,5025.0,1946,142,344,20,2
81.0,male,1021.0,2247,150,301,30,5
87.0,female,3519.0,1754,149,159,55,1
58.0,male,2516.0,2098,142,365,20,10
62.0,female,8922.0,1743,77,211,49,2
27.0,male,3020.0,2387,208,142,119,1
41.0,male,6212.0,2575,107,484,31,3
34.0,female,5045.0,2311,94,406,37,1
46.0,female,3025.0,2208,214,202,38,3
61.0,female,4817.0,2280,30,421,20,1
44.0,male,1813.0,2170,96,215,89,3
19.0,female,2014.0,2189,113,373,25,3
62.0,male,3022.0,1736,177,218,27,4
75.0,male,2542.0,2340,104,188,138,4
58.0,male,2017.0,2251,68,329,71,7
85.0,male,3021.0,1956,168,224,38,9
84.0,female,5034.0,1647,41,195,91,2
69.0,female,2543.0,2517,155,303,71,0
57.0,male,5028.0,1482,43,294,20,9
50.0,male,1825.0,2177,150,152,111,1
46.0,female,5635.0,1629,127,105,52,2
70.0,male,5607.0,2047,35,392,28,4
73.0,female,4823.0,1425,56,217,21,5
44.0,female,9728.0,2130,60,442,20,6
43.0,male,1023.0,1951,30,414,20,2
84.0,female,8913.0,1618,59,291,20,7
40.0,male,1826.0,2076,129,361,20,5
69.0,male,6218.0,2315,105,250,100,2
39.0,female,5044.0,2333,55,438,58,2
37.0,female,5032.0,1758,44,178,105,2
51.0,female,3535.0,2005,94,240,93,8
54.0,male,4817.0,2483,98,305,102,4
70.0,female,5020.0,2391,129,464,20,5
39.0,male,8913.0,1957,94,346,24,3
76.0,male,1034.0,2397,30,289,112,4
47.0,female,4827.0,2009,30,344,102,3
62.0,male,3035.0,2617,87,491,54,3
64.0,female,3512.0,1743,36,245,68,4
68.0,male,3026.0,2039,30,458,20,5
24.0,male,4818.0,2330,30,470,38,1
45.0,female,5034.0,1943,220,150,60,6
67.0,female,6221.0,2063,94,322,40,5
33.0,male,3542.0,2609,34,457,55,1
59.0,male,3514.0,1985,220,258,28,3
31.0,female,6228.0,2149,87,410,20,3
19.0,male,5032.0,2623,144,345,73,3
72.0,male,3514.0,2286,211,325,20,4
33.0,female,3518.0,1965,53,242,122,5
30.0,female,6216.0,2112,175,408,20,2
37.0,female,5029.0,2315,74,352,60,2
37.0,male,1035.0,2367,181,360,26,3
72.0,male,6225.0,2403,30,305,107,3
76.0,female,3517.0,1402,79,256,40,3
60.0,female,1032.0,1649,90,262,49,0
34.0,male,3029.0,1943,87,372,20,5
20.0,female,1048.0,2201,215,175,93,2
76.0,male,5027.0,2290,109,411,23,8
25.0,female,5626.0,2310,68,490,20,6
60.0,male,3025.0,2013,204,132,84,0
77.0,male,4808.0,2017,220,282,30,3
48.0,female,1034.0,2278,93,245,95,5
31.0,male,3026.0,2326,220,275,20,3
72.0,female,4817.0,1949,62,355,43,2
80.0,female,4811.0,1836,220,165,24,1
38.0,female,6220.0,1804,67,344,20,1
24.0,female,1028.0,2112,88,303,77,2
40.0,female,3516.0,2237,30,320,94,5
35.0,male,6224.0,1770,156,206,33,1
42.0,male,2014.0,2344,75,385,64,4
55.0,male,3024.0,2630,125,330,98,5
30.0,male,6513.0,1860,123,183,82,1
87.0,male,6222.0,2298,158,309,60,4
79.0,male,3034.0,2135,47,383,55,4
31.0,male,6212.0,2840,64,429,115,4
73.0,male,1036.0,2062,147,268,67,4
84.0,female,3025.0,1408,68,155,75,4
66.0,female,3514.0,1788,30,379,41,1
46.0,male,1032.0,2261,30,462,43,1
74.0,male,2545.0,2628,60,313,101,2
65.0,female,1823.0,1725,118,299,20,7
65.0,female,9737.0,1788,94,197,67,2
78.0,female,5045.0,1880,163,221,31,9
16.0,female,5025.0,1813,93,302,36,6
59.0,female,5017.0,2140,119,365,20,4
57.0,male,5014.0,2534,219,334,27,6
23.0,female,1045.0,1994,83,328,66,3
62.0,female,3514.0,2021,41,317,78,2
29.0,female,5646.0,2118,119,309,59,0
17.0,other,4823.0,1770,195,100,93,2
64.0,female,3515.0,1974,57,279,57,5
27.0,female,3509.0,2058,65,269,85,1
49.0,male,3536.0,2441,63,227,111,4
62.0,male,5623.0,2503,220,302,20,10
68.0,female,3036.0,2033,58,384,39,4
61.0,female,3026.0,1624,146,242,20,7
77.0,female,1036.0,2338,79,237,127,4
68.0,female,4812.0,1677,114,294,20,10
75.0,female,8922.0,2327,51,320,84,2
40.0,male,5023.0,2229,91,440,20,6
19.0,male,5045.0,2168,51,395,55,4
38.0,male,3513.0,2519,168,431,23,4
72.0,female,6224.0,1626,192,147,54,0
65.0,female,4824.0,1787,118,205,43,4
33.0,male,4817.0,2065,85,315,49,0
31.0,male,6211.0,3045,64,429,93,4
21.0,female,6223.0,1792,44,351,20,4
90.0,female,4817.0,1444,36,256,52,3
61.0,female,1037.0,2229,220,176,66,3
59.0,male,5015.0,2386,113,435,23,7
88.0,other,5611.0,1984,178,288,28,3
46.0,other,8914.0,2367,30,422,45,4
55.0,male,3534.0,2268,136,282,46,4
41.0,male,3511.0,2072,94,195,151,4
55.0,male,3023.0,2053,98,394,20,6
47.0,male,9735.0,2013,185,193,54,2
38.0,male,9735.0,2124,57,288,89,0
37.0,male,6224.0,2273,30,421,47,4
70.0,male,3025.0,2189,99,411,20,7
32.0,female,3026.0,2456,151,539,20,3
19.0,female,3517.0,1694,49,284,20,3
25.0,male,1036.0,2404,55,431,67,2
53.0,male,1823.0,2282,138,260,111,4
88.0,female,5016.0,1631,130,299,20,6
25.0,male,8923.0,2585,100,405,70,0
69.0,female,4819.0,2204,220,242,22,3
84.0,female,5633.0,1991,30,253,67,4
26.0,male,5028.0,1987,193,226,34,7
21.0,other,3532.0,1852,64,311,82,4
64.0,female,1036.0,1741,43,341,46,1
30.0,female,1034.0,2436,115,366,51,7
61.0,female,6224.0,1947,119,213,94,5
69.0,female,3540.0,2155,153,378,39,7
33.0,female,3516.0,2250,144,213,92,0
52.0,female,3515.0,1855,66,273,42,0
36.0,male,5025.0,2374,87,471,20,6
23.0,other,5013.0,2058,89,352,20,4
81.0,male,9711.0,2159,105,335,55,5
68.0,female,5621.0,1716,61,258,66,2
64.0,male,3514.0,2107,195,346,20,4
55.0,other,1031.0,2012,30,295,66,8
67.0,female,5632.0,1757,184,223,32,5
78.0,female,5646.0,1630,105,310,20,7
28.0,male,5011.0,1993,215,133,105,0
82.0,female,1031.0,1604,153,114,60,7
31.0,female,3516.0,2048,109,298,22,1
25.0,female,4816.0,2231,220,129,84,0
33.0,female,8908.0,2168,93,432,28,4
33.0,male,3519.0,2495,70,334,102,1
76.0,female,5646.0,1714,220,135,47,1
26.0,male,1811.0,1828,201,203,34,3
60.0,female,8922.0,2208,57,303,86,3
78.0,male,6224.0,1651,32,359,20,5
73.0,female,5630.0,1852,30,372,32,6
55.0,male,3516.0,2411,53,478,20,4
41.0,male,3511.0,2271,112,268,78,3
50.0,female,1023.0,1807,159,100,81,2
68.0,female,6224.0,1402,30,290,33,4
85.0,male,1030.0,1791,72,295,28,3
35.0,male,6211.0,2840,220,329,20,2
59.0,male,5050.0,2478,92,405,52,3
38.0,male,3539.0,1994,71,146,123,5
89.0,male,3024.0,2089,79,275,69,1
49.0,female,3517.0,2349,56,143,173,5
30.0,male,4814.0,2049,158,231,29,2
27.0,female,1028.0,1875,54,401,35,7
56.0,male,3035.0,2228,57,379,48,5
61.0,female,4813.0,2151,37,320,54,6
84.0,male,3545.0,2093,47,427,20,3
55.0,male,2541.0,2257,57,195,145,1
90.0,male,6215.0,1605,30,296,61,2
84.0,female,1823.0,1800,145,313,20,2
89.0,female,3024.0,2108,148,282,62,1
34.0,female,6223.0,2675,98,571,20,4
27.0,male,6214.0,2156,125,308,38,1
88.0,male,6211.0,1696,68,186,59,1
47.0,male,6213.0,2451,162,443,45,3
28.0,female,3548.0,1728,47,363,41,5
83.0,male,3026.0,1775,117,298,28,2
33.0,male,3516.0,2297,186,346,20,2
79.0,female,3041.0,2181,36,327,92,4
38.0,male,3026.0,2169,220,188,20,1
41.0,female,1824.0,1654,77,132,95,2
53.0,male,3535.0,2296,197,235,38,3
30.0,female,3026.0,1803,154,169,72,6
73.0,female,4810.0,2105,140,304,20,2
22.0,female,3510.0,2712,30,430,58,0
35.0,female,1826.0,2118,164,321,20,5
88.0,female,9729.0,1723,47,281,33,3
86.0,female,3027.0,1800,108,339,20,7
27.0,male,5025.0,2326,83,457,20,6
80.0,male,6537.0,1985,220,198,20,2
17.0,male,5020.0,2623,181,387,20,6
70.0,male,1825.0,2277,220,213,31,9
43.0,female,5033.0,2315,82,352,53,2
84.0,female,5646.0,1970,76,331,28,5
40.0,female,6211.0,2065,125,155,89,0
52.0,male,5045.0,2286,204,306,20,1
26.0,male,1028.0,1934,108,187,74,4
54.0,female,3024.0,1853,45,321,38,2
54.0,male,6513.0,1976,220,208,20,2
20.0,male,5026.0,2461,156,412,75,10
35.0,male,5025.0,2036,220,243,20,6
63.0,male,3035.0,2282,188,286,65,4
25.0,female,4816.0,2519,117,475,21,3
49.0,male,5622.0,2401,30,291,142,0
63.0,female,4823.0,1685,156,128,57,2
76.0,female,5014.0,1992,200,226,20,3
84.0,male,3516.0,2096,102,327,20,5
29.0,male,4810.0,2435,220,206,22,4
34.0,male,4811.0,2552,220,207,69,4
82.0,male,9712.0,2068,201,273,47,1
61.0,male,1035.0,2271,116,409,49,3
56.0,male,5612.0,2175,143,290,20,2
49.0,male,5634.0,2087,76,375,58,4
60.0,male,3548.0,2000,102,380,20,6
32.0,other,6517.0,2083,61,404,24,7
52.0,male,5631.0,2305,91,408,42,4
31.0,male,1047.0,2341,155,385,25,4
39.0,female,6535.0,1642,74,264,58,3
46.0,male,5022.0,2292,160,335,20,2
66.0,male,4816.0,2706,123,416,58,5
18.0,female,1813.0,2431,153,390,50,3
51.0,female,1046.0,1411,100,190,74,3
63.0,male,3023.0,2019,48,363,35,4
46.0,female,5634.0,2012,204,86,81,2
69.0,female,9738.0,1992,72,263,72,0
62.0,male,6513.0,1534,146,114,67,2
42.0,male,5012.0,2126,220,172,56,1
77.0,male,5623.0,2170,144,395,20,7
27.0,female,2549.0,2214,89,264,77,2
62.0,male,2015.0,2169,220,150,49,6
66.0,female,3518.0,1991,139,313,20,5
52.0,male,3543.0,1858,72,184,88,6
87.0,male,6214.0,1930,130,232,41,5
24.0,female,1027.0,2026,174,132,85,1
28.0,female,5634.0,2338,212,272,20,2
73.0,female,3511.0,2186,165,256,71,4
29.0,male,5021.0,2786,139,588,20,9
20.0,female,1825.0,2266,111,292,49,4
22.0,female,2015.0,2009,74,146,131,5
81.0,male,3515.0,1910,220,294,20,3
74.0,female,4815.0,2113,34,476,20,7
35.0,other,6514.0,1668,177,151,67,2
62.0,male,5622.0,2192,144,404,20,6
55.0,female,9733.0,2104,116,237,123,4
27.0,female,8921.0,2351,58,143,180,1
26.0,female,3043.0,1798,126,183,36,3
