"age","gender","zip_code","daily_kcal","protein_g","carbs_g","fat_g","fruit_portions"
20,"male","5045",2511,220,268,42,4
62,"female","3531",2035,74,263,90,4
88,"female","1046",1971,158,289,32,7
83,"male","5612",2190,180,353,20,3
43,"male","9728",2227,173,217,88,7
56,"female","3511",2281,131,256,63,1
45,"female","6535",1273,30,234,38,4
22,"male","5022",2479,207,363,63,10
81,"female","4816",2172,88,395,23,2
21,"female","5033",1964,30,252,73,2
62,"female","4825",2139,154,232,49,1
38,"female","1035",2419,71,253,141,3
73,"female","5632",1841,30,218,69,5
42,"male","9728",2227,69,239,106,4
55,"female","5012",2177,187,269,62,3
19,"male","3026",2301,182,314,20,2
84,"male","2545",2628,114,303,103,6
58,"male","5012",1976,184,191,38,2
65,"male","5622",2070,177,335,20,3
19,"female","3511",2233,30,173,145,4
81,"male","3035",2165,88,311,72,4
66,"male","9735",2514,115,235,145,3
61,"female","2517",2066,123,390,20,5
69,"male","1823",1863,65,418,20,6
45,"male","6535",1847,220,241,20,2
29,"female","1825",2042,85,216,82,3
22,"female","5616",1939,131,352,20,1
47,"male","3024",2305,100,387,37,3
60,"female","3542",1701,65,230,77,3
50,"male","1033",2206,90,216,107,2
60,"female","4816",2053,43,319,78,4
80,"female","3514",1714,62,304,20,4
64,"female","3026",1716,212,80,30,1
57,"female","5045",1783,163,290,41,6
27,"male","8921",2734,110,434,74,1
62,"male","3511",2061,81,338,97,5
75,"female","3534",2134,125,430,53,5
43,"male","3511",2620,64,497,35,0
37,"male","2014",2095,71,355,20,2
39,"male","2014",1922,30,351,39,3
73,"male","5616",2484,220,290,20,5
84,"other","6221",1906,32,376,20,3
41,"male","1825",2248,206,231,36,1
56,"male","9731",1721,131,225,35,7
22,"male","4817",2227,149,185,88,0
86,"female","5014",1631,185,243,23,5
61,"male","5033",2482,148,267,95,5
70,"male","6221",1845,106,286,30,10
56,"male","9731",1998,203,293,20,2
34,"female","3026",1907,72,338,39,6
24,"female","5634",1911,203,216,39,2
81,"female","4825",2055,104,310,36,3
85,"female","1036",1928,30,380,68,0
35,"female","5616",2055,206,222,20,1
67,"female","3534",1912,96,186,112,5
45,"female","4822",2094,30,306,81,1
41,"male","9711",2153,92,346,35,1
30,"male","5634",2678,220,102,69,5
42,"male","3511",2468,186,203,109,2
24,"female","8921",2150,185,116,24,4
30,"male","5022",2786,220,302,27,4
59,"male","3026",1998,203,200,20,1
42,"male","6224",2121,57,347,64,1
31,"male","3026",2110,99,410,20,5
37,"female","5022",2257,137,393,25,2
79,"male","4816",2297,92,395,28,4
24,"other","6224",1948,30,260,88,3
27,"male","1046",2423,94,364,80,6
64,"male","3534",2315,122,364,52,2
25,"other","3023",2097,88,426,20,0
70,"female","1023",1818,192,110,75,3
20,"female","5022",2100,30,420,28,2
41,"female","4822",2164,220,138,105,3
67,"female","6224",2280,108,542,20,2
38,"female","3511",1981,97,227,68,2
62,"female","6211",2021,61,373,20,7
54,"female","1823",1357,43,297,20,1
27,"male","6224",1864,35,224,108,1
46,"male","2014",2268,220,188,34,4
71,"female","1028",1504,149,161,38,4
70,"male","3026",2039,99,323,20,6
66,"male","6535",2094,85,342,20,2
72,"female","4817",1998,166,255,33,5
28,"female","5033",2416,144,354,67,5
23,"female","8927",2168,46,386,61,1
21,"female","3035",2046,78,436,20,1
36,"male","8912",2077,164,334,20,2
35,"male","3516",2312,105,163,180,2
37,"female","5022",2622,168,420,63,7
57,"female","9711",2410,117,339,89,1
86,"male","1825",2141,82,408,20,5
39,"female","3511",1804,30,319,43,6
55,"male","3026",1489,148,242,20,6
78,"female","4825",2096,220,207,26,3
38,"female","9735",2449,55,80,176,1
25,"male","4825",2263,84,281,95,4
87,"male","9728",2178,80,291,58,3
46,"female","5644",1995,30,143,124,3
81,"male","3514",2130,220,243,20,0
51,"male","1823",2095,177,319,30,5
26,"female","3511",1948,220,202,20,0
67,"female","3024",1515,184,233,30,1
89,"male","3515",2061,212,305,20,3
77,"male","5621",1752,220,189,39,3
61,"female","3035",2398,106,319,84,6
36,"male","9731",1943,220,116,63,4
88,"male","3041",1992,81,304,31,5
30,"male","6221",2031,77,260,66,2
36,"male","1023",2124,127,313,48,3
61,"male","4816",2242,86,398,40,4
62,"male","3023",2019,74,363,32,3
52,"female","8912",2106,153,261,58,2
21,"male","1028",1903,108,201,82,3
54,"female","1813",1619,103,316,20,8
47,"female","5634",2146,131,391,33,3
54,"male","6224",2201,62,385,55,9
31,"male","8912",2211,30,483,22,0
29,"female","8921",2889,30,434,94,1
30,"male","6211",3045,149,435,48,3
47,"male","1036",2448,30,230,180,4
89,"female","5616",2306,220,261,43,1
24,"male","5632",2489,220,145,42,3
87,"female","1028",1606,30,212,56,6
47,"male","3024",2266,142,391,20,2
25,"other","3548",2311,218,231,53,1
89,"male","2545",2230,123,273,64,2
28,"female","5025",1981,109,257,66,2
76,"female","9711",2064,178,246,44,5
87,"male","1031",2096,47,453,35,4
28,"female","1028",1728,142,80,48,3
81,"male","3026",1791,134,242,38,7
27,"male","5646",2486,46,410,38,2
89,"male","6514",1936,136,172,39,1
65,"female","1036",1888,111,231,82,5
56,"male","3035",2454,80,342,80,3
65,"female","3515",1923,184,297,20,0
76,"female","6211",2404,139,374,20,4
56,"female","5644",1598,149,231,20,1
64,"female","6211",1844,70,325,28,6
21,"female","1033",2191,47,502,24,2
45,"female","3548",1722,37,299,41,0
18,"female","3026",1943,78,387,20,2
70,"male","1036",2386,47,143,176,1
36,"male","3035",2494,191,323,47,5
81,"female","4816",2249,86,395,20,7
39,"male","9721",2752,116,345,88,3
28,"female","3516",2043,65,419,20,4
21,"male","1035",2558,114,309,90,4
87,"female","1035",1881,119,271,32,5
50,"male","5634",1606,37,105,69,2
38,"male","5632",2286,150,295,65,3
35,"female","5014",2253,98,411,33,5
70,"female","2545",2331,220,204,71,4
64,"female","9728",1903,163,233,32,9
59,"female","9721",1423,51,236,43,1
55,"male","3026",1783,30,458,20,5
18,"female","3515",2055,89,272,31,4
77,"female","4811",1815,70,286,59,7
46,"female","1823",1915,83,404,20,4
86,"other","8912",1865,36,274,49,2
27,"male","3516",2397,151,353,20,1
22,"female","4817",2604,212,379,56,2
87,"male","3516",2123,87,315,67,1
60,"female","2545",2517,120,242,138,0
49,"female","5622",2525,81,438,84,1
53,"male","5632",2305,109,408,25,3
22,"female","4825",2334,134,365,38,4
51,"female","2545",1740,88,127,108,4
68,"other","1823",1831,102,333,20,5
84,"female","1825",2024,95,180,78,5
46,"male","1031",2216,35,374,47,1
48,"male","5612",2748,30,542,20,3
73,"male","5612",2628,161,588,20,3
84,"female","4822",1408,30,178,78,2
32,"female","2014",1858,35,314,40,0
69,"female","5622",2069,220,236,26,3
27,"male","9712",2415,30,352,72,1
37,"female","5022",2622,220,371,22,4
68,"male","9712",1993,220,140,56,3
29,"male","1033",2139,108,161,109,6
43,"female","2014",1995,85,346,20,2
61,"female","5022",1994,157,255,72,7
79,"male","2545",2415,60,394,74,3
84,"female","4825",2150,220,237,26,5
33,"female","8912",2627,220,275,20,3
74,"other","5644",1704,130,122,48,4
39,"male","5045",2704,220,324,48,1
76,"male","4811",1952,30,218,101,4
27,"male","5012",1998,215,127,84,1
25,"male","3023",2565,30,296,125,0
72,"other","1813",1921,141,271,35,2
39,"other","9711",2216,124,414,26,1
52,"female","3511",2352,220,155,120,2
36,"male","1036",1935,30,286,52,4
29,"female","8921",2889,88,486,59,3
34,"male","5033",2220,95,338,89,1
34,"other","8921",2437,110,304,91,6
82,"female","5644",2223,95,284,69,3
67,"female","3534",1968,85,242,66,5
25,"male","5622",2572,143,398,38,4
56,"female","3035",2027,58,390,46,6
29,"male","8912",2045,79,345,41,4
24,"male","6221",2900,220,332,50,3
87,"male","1046",1833,62,324,32,5
34,"female","5612",2308,55,297,54,2
56,"female","3511",2333,137,301,60,1
25,"male","5622",3018,75,358,123,2
52,"female","1046",1966,86,337,20,5
35,"female","5612",2452,55,467,27,3
64,"female","3531",1983,94,312,49,3
59,"female","6211",2021,174,289,41,2
18,"female","9712",2009,49,129,115,2
20,"female","3023",1909,101,370,35,2
82,"female","1046",1890,70,321,32,7
57,"male","3534",2448,55,215,172,4
33,"female","6224",2077,59,376,61,4
86,"male","3548",1529,69,301,26,2
55,"male","2545",2184,65,267,93,1
79,"female","4825",2150,220,201,26,2
63,"female","3514",2087,167,292,32,3
36,"female","1031",2157,125,223,99,1
26,"male","1813",2281,70,392,59,5
46,"female","1033",2278,220,279,20,3
81,"male","6514",1934,220,195,20,4
79,"female","3024",1344,110,186,39,4
71,"female","5616",1919,220,195,20,3
84,"female","9721",1452,30,154,70,3
64,"female","1028",1345,102,218,28,4
42,"male","3531",2344,89,374,47,1
40,"male","8912",2161,82,348,53,4
25,"male","5634",2218,127,347,45,4
78,"male","9721",2180,202,181,71,3
55,"female","3531",2192,66,452,20,5
39,"female","6535",1601,44,302,20,3
64,"female","3035",2133,84,379,25,7
74,"female","6221",2148,137,259,88,4
85,"female","5012",1843,58,155,109,3
50,"female","1046",2012,55,321,66,3
75,"female","1031",1823,56,212,67,2
87,"male","9712",2138,64,315,96,5
68,"female","5033",1640,80,133,85,2
25,"female","4822",1981,65,176,93,1
53,"female","5612",2225,69,373,41,4
54,"male","4822",2657,30,233,180,1
58,"male","3534",2305,92,241,116,4
63,"male","1035",2271,220,201,25,7
47,"female","4825",2421,81,371,81,4
83,"male","6224",1790,94,291,20,2
88,"female","4816",1504,89,154,77,10
37,"male","9735",2231,195,183,20,0
87,"male","2545",2230,117,315,37,1
26,"male","3516",1892,182,134,20,1
18,"male","1813",2237,68,292,74,2
82,"male","9712",2064,95,91,112,3
33,"male","9721",2292,220,118,63,3
68,"male","4816",2294,92,412,40,4
42,"female","2545",2071,30,372,20,3
65,"female","1036",1741,147,122,93,5
35,"male","3516",1915,58,332,52,1
60,"female","3026",1787,54,344,26,6
53,"female","1046",2278,41,352,104,3
87,"male","3024",2178,30,383,49,0
62,"male","1033",2048,103,397,20,4
27,"female","6535",1908,58,317,21,3
80,"male","2014",2218,107,339,35,2
48,"male","6535",1806,45,282,57,4
43,"male","3534",2226,132,216,92,7
43,"male","9728",2686,157,333,59,2
75,"female","4817",1998,47,203,111,3
53,"female","5621",1440,51,112,72,0
57,"female","3041",1635,114,218,47,6
31,"male","8912",2204,30,369,55,1
81,"male","6535",1603,74,297,20,4
87,"male","4816",2042,220,127,134,8
25,"male","6216",2109,142,373,20,1
83,"female","9735",1859,103,279,51,3
47,"female","4822",2101,125,349,20,2
58,"female","5632",1645,98,316,23,2
22,"male","3542",2427,149,426,20,1
79,"female","1023",2281,130,291,29,5
38,"female","5644",1758,185,191,29,1
40,"male","1046",2124,119,308,72,6
43,"male","8912",2264,30,386,45,2
71,"female","9711",2203,121,289,67,3
66,"male","6514",2242,115,273,61,3
67,"female","9728",1903,113,298,30,4
22,"male","3514",2186,46,259,110,4
66,"male","5632",2146,100,361,34,2
87,"female","1035",2129,46,424,20,7
57,"female","5033",1730,140,102,69,2
39,"male","3514",2562,220,275,52,1
66,"female","6514",1660,177,105,67,2
23,"female","8927",2397,152,262,119,2
46,"male","1031",2636,30,235,180,2
81,"female","3041",1683,89,94,95,8
51,"male","5621",1794,30,335,25,0
72,"female","5632",1757,78,179,88,3
65,"male","1825",1817,76,281,28,3
53,"male","9728",2451,205,167,117,2
32,"female","1823",1907,98,322,20,6
71,"female","3514",1936,130,183,51,6
32,"female","5025",2043,220,255,20,4
82,"female","6211",1877,220,222,30,7
26,"male","3035",2900,168,431,27,4
18,"female","1046",2189,215,269,48,5
73,"male","1823",2665,190,422,20,4
33,"male","9731",2000,65,263,88,3
72,"female","9721",1928,44,261,85,3
70,"female","2545",2331,220,145,123,6
24,"female","8921",2889,30,486,80,3
29,"male","1825",2049,95,295,36,4
27,"female","6535",2212,195,283,20,2
89,"male","1028",1678,39,184,105,6
26,"female","3041",1874,220,201,20,3
79,"female","4825",2055,166,254,52,4
68,"male","5022",2042,220,269,20,5
22,"male","1823",2252,126,292,20,5
49,"male","6221",2748,116,572,20,6
86,"male","9712",2350,105,315,69,2
44,"male","1033",2153,30,480,30,2
40,"female","3515",2317,168,366,20,2
24,"male","3023",2719,110,296,179,1
60,"female","3511",2057,88,216,123,3
44,"female","3514",2237,80,318,62,2
57,"male","9712",2108,32,371,43,1
87,"female","3035",2201,214,304,20,4
36,"female","1023",2052,127,390,20,3
78,"female","1035",2024,220,142,49,4
22,"male","9712",2720,220,358,56,2
49,"male","3534",2226,61,256,98,5
38,"male","5045",2353,217,118,71,4
55,"male","5634",2403,123,232,144,3
54,"male","4816",2020,53,294,72,8
19,"male","8912",2449,220,80,62,3
79,"female","4825",2096,220,216,20,4
60,"male","4822",2114,51,386,32,1
78,"female","2014",2172,220,176,71,5
75,"female","1028",1504,30,212,91,2
24,"female","5012",2266,30,462,21,0
50,"male","3041",2325,220,118,62,1
47,"male","3024",2669,220,332,34,4
73,"female","5022",2271,124,322,20,6
41,"male","6216",2248,220,263,20,1
56,"male","3534",2448,55,330,102,1
82,"male","3531",2340,220,310,22,4
45,"male","3515",2677,116,437,29,2
42,"female","3514",2232,139,239,78,0
79,"male","4816",2269,30,474,54,4
48,"female","1028",1877,30,383,58,3
32,"female","5025",1907,118,271,51,1
61,"male","9712",2313,173,262,49,2
21,"male","3041",2109,76,279,80,4
64,"female","9728",2129,76,161,124,2
23,"male","5022",2591,220,367,63,10
47,"male","5612",3125,161,457,28,4
78,"female","1035",2024,131,301,20,7
42,"female","1028",1895,73,287,35,5
68,"male","9728",2336,220,245,32,1
57,"female","6211",2178,54,418,20,3
19,"female","5014",2712,220,323,45,10
64,"male","9731",2007,54,389,27,5
28,"male","1046",2117,152,280,48,1
49,"female","9731",1473,30,149,47,1
35,"female","4817",1858,85,264,26,3
31,"female","4816",2456,160,334,50,3
57,"male","5621",1976,122,228,91,3
51,"male","3511",2271,64,305,71,0
87,"male","3041",1832,99,254,29,1
53,"female","8921",2133,61,420,48,4
24,"male","3531",2565,56,496,23,2
28,"female","5033",2253,123,248,84,1
25,"male","5045",2185,46,395,39,7
53,"male","4825",1964,42,387,40,1
69,"male","8912",2103,220,275,20,5
59,"female","1046",1783,102,326,20,3
79,"male","5033",2353,220,329,30,5
47,"female","5634",2012,76,331,102,5
89,"male","1028",1718,30,184,109,3
60,"female","4816",1968,130,183,68,6
33,"male","3534",2288,72,318,55,4
39,"male","5033",2418,30,338,86,1
52,"male","2517",2063,45,315,79,6
76,"female","5621",1734,109,224,44,9
87,"male","2517",2053,30,392,29,3
75,"other","5644",1721,149,80,76,2
62,"male","6514",1756,177,126,58,3
36,"other","6514",2360,59,401,56,7
63,"male","3041",1726,113,246,60,1
80,"male","1036",2380,121,303,57,4
45,"male","8912",2100,128,346,26,0
80,"male","4817",1995,64,317,65,3
28,"male","2517",2435,157,443,20,2
75,"male","3026",1752,212,135,30,2
40,"male","2545",2418,30,352,63,4
66,"male","6514",1851,140,159,58,3
35,"female","6221",2675,212,301,52,2
28,"female","6535",1736,83,247,58,3
79,"male","3023",2140,50,465,37,3
49,"male","5632",2415,220,138,36,2
70,"female","5022",2061,91,391,20,3
22,"other","3514",2853,209,367,48,4
85,"female","3515",1887,179,324,20,3
70,"male","6221",2071,106,353,41,6
61,"female","3024",2214,213,233,60,4
36,"male","9731",2236,149,380,20,3
46,"male","6535",1785,58,299,27,4
21,"male","3515",2283,155,285,29,4
87,"male","1031",2096,129,325,39,5
22,"female","9711",2016,76,269,37,3
58,"female","5632",2037,57,272,68,2
71,"female","5621",1716,61,160,82,4
52,"male","8912",2170,220,204,47,4
71,"male","5622",2135,154,348,20,6
87,"male","2545",2436,118,440,63,4
76,"male","4811",2292,102,387,29,3
42,"male","5646",2448,63,473,20,6
22,"male","9731",2298,76,307,70,0
31,"female","3548",2149,193,142,26,3
79,"male","3023",2166,85,191,161,2
71,"female","5033",2350,220,263,47,3
40,"female","3515",2317,220,220,20,7
80,"female","8927",2668,160,215,94,5
71,"female","3531",2491,43,558,20,3
65,"female","3515",1844,67,231,67,4
73,"male","1823",1734,214,230,20,4
44,"male","3534",2441,120,412,52,3
30,"male","6224",1931,75,404,21,4
47,"male","5025",1876,126,296,20,5
40,"female","5022",2097,69,374,58,3
54,"male","5622",2773,220,279,20,7
26,"male","3035",2458,144,342,49,3
20,"male","5621",2186,57,347,46,1
58,"female","6535",2020,30,402,28,5
29,"female","3548",1706,104,257,48,0
34,"male","8921",2734,220,138,119,1
82,"female","5014",2150,142,330,39,6
26,"female","3024",2053,82,270,31,2
50,"female","1813",1958,108,298,20,6
56,"female","8921",1934,30,297,51,4
27,"male","5616",2511,220,192,56,5
87,"female","3534",1786,82,187,82,5
75,"female","4816",1895,82,294,30,5
25,"male","5025",1769,184,297,20,7
57,"female","4822",1542,99,263,40,3
69,"female","5632",1961,30,372,20,6
71,"female","5033",1971,32,386,71,1
82,"male","4825",2269,220,237,20,1
40,"female","9721",2216,35,338,97,6
33,"female","1046",1532,36,190,74,1
55,"male","1823",2370,220,268,20,5
84,"male","5014",2002,139,337,20,8
50,"male","5025",1668,179,276,20,2
57,"male","5025",1783,105,392,20,8
77,"female","3516",1514,30,376,47,2
44,"male","1031",2198,35,378,47,1
18,"other","5622",2857,220,323,34,6
81,"female","1033",2127,218,211,54,4
21,"female","1046",2201,70,322,84,6
45,"male","5621",2198,125,207,68,3
56,"female","3035",2222,63,285,89,4
86,"male","3548",1791,150,219,28,4
59,"male","1031",2241,116,305,33,1
59,"male","3026",1568,69,195,20,2
56,"male","6211",2067,30,297,91,6
72,"male","8927",2777,217,327,58,4
54,"female","3548",1912,110,347,28,7
87,"female","1036",1741,43,347,56,0
79,"female","5621",2116,30,462,20,6
72,"male","9728",1723,30,333,42,1
87,"female","3035",1912,92,352,35,1
77,"female","5025",1384,41,287,20,2
49,"female","4822",1364,30,270,56,4
24,"male","9721",2176,51,362,40,4
52,"female","8912",2005,53,308,97,5
55,"male","1823",2178,154,427,20,4
22,"male","5612",2298,160,372,25,2
30,"male","6221",2760,55,568,20,4
19,"male","9721",2630,220,143,107,4
31,"female","3548",2285,112,295,75,0
18,"female","8921",2397,58,114,162,3
41,"male","5622",2457,205,422,27,4
31,"male","5612",2734,165,457,20,5
74,"male","1023",2097,91,374,20,3
56,"male","2014",1999,139,204,58,6
89,"male","5616",2592,219,309,38,3
50,"male","3542",2372,220,196,83,4
49,"male","4817",2401,118,358,98,1
22,"male","3542",2324,37,403,48,1
26,"female","3511",2665,90,251,110,0
42,"female","1028",1759,52,270,46,4
64,"female","1825",1998,53,367,34,6
46,"female","5634",1770,131,214,64,1
89,"male","8927",2009,205,214,55,3
51,"female","2545",1982,65,265,85,2
74,"female","5646",2072,220,236,23,3
53,"male","8921",2773,212,297,25,4
27,"female","3041",2042,30,413,20,3
84,"female","5033",1800,149,192,71,2
41,"male","8927",3018,190,327,48,6
80,"male","2014",1991,85,304,31,2
40,"male","8912",2252,114,448,25,2
71,"other","3515",1830,97,303,20,7
52,"female","1033",1873,66,188,114,4
56,"female","3514",2222,90,161,110,7
86,"male","1825",1772,203,179,20,2
33,"female","5632",2018,35,445,26,3
32,"male","3514",2769,220,252,20,1
20,"male","5621",1808,59,160,103,1
51,"male","3024",2206,132,337,20,2
80,"female","8921",2169,158,183,79,2
53,"female","9735",2005,30,186,143,0
20,"male","1813",2236,113,396,20,8
66,"male","9735",2125,103,297,55,0
22,"male","5033",2286,144,279,48,1
24,"male","3511",2330,166,182,96,0
87,"male","3024",2407,133,304,51,4
44,"male","5012",2126,220,145,60,1
28,"male","9731",2366,76,269,113,1
42,"male","3542",2401,75,457,20,2
56,"female","5644",2004,136,272,20,2
88,"female","4816",2250,55,350,67,1
53,"female","5644",1564,98,196,38,3
87,"male","1825",2141,30,462,20,3
26,"male","5014",2571,191,414,20,4
20,"male","1813",2301,121,406,25,6
81,"male","1031",1529,153,102,38,7
54,"male","1028",1758,30,134,112,5
51,"male","3516",2232,30,303,81,5
88,"female","5646",1776,30,218,77,6
82,"female","3511",1890,72,325,37,1
87,"female","5033",1550,36,178,70,4
32,"female","5025",1761,135,243,20,2
80,"male","4817",2303,30,465,27,3
74,"male","1023",2043,82,408,20,4
76,"male","1023",2484,220,317,23,4
40,"male","3023",1957,102,372,22,3
50,"female","6221",2337,220,291,30,6
24,"female","5634",2250,220,187,69,1
51,"male","5632",2111,152,408,20,4
50,"male","1033",1852,30,342,48,4
36,"male","3041",2129,194,244,23,1
61,"male","5634",2307,153,398,24,5
35,"male","3024",1935,61,299,59,4
69,"male","4811",2514,220,244,22,0
75,"female","5612",2001,146,185,84,4
61,"female","3024",1954,110,257,49,3
29,"female","3511",1948,210,88,68,3
18,"female","1813",1910,201,227,39,1
71,"male","6535",1565,188,221,20,0
31,"male","5012",1844,95,336,22,3
41,"female","3026",1654,212,80,33,5
47,"male","5025",1936,82,257,57,2
52,"male","9735",1891,34,344,47,5
78,"female","5646",1915,191,275,20,2
62,"female","3542",1635,145,218,20,3
80,"female","3542",1515,120,270,42,4
32,"male","6535",2295,212,268,36,4
55,"male","5632",2296,160,215,88,2
63,"female","5025",1682,220,192,20,6
35,"male","3511",2343,112,186,138,1
24,"male","3542",2324,64,488,20,3
89,"male","1046",1548,30,190,39,3
29,"female","1035",2235,31,308,104,4
61,"male","5033",2195,165,354,28,2
81,"female","9728",2172,80,378,31,10
79,"female","4822",2004,62,155,93,2
65,"male","3514",2426,104,354,62,2
54,"male","1028",2324,143,213,84,2
61,"male","3534",2296,136,409,57,2
74,"other","5616",1841,50,245,67,1
41,"female","5014",2224,47,427,22,2
35,"male","5022",2242,31,272,59,1
64,"male","3041",2356,172,332,20,4
80,"male","4811",2089,220,207,20,0
39,"female","4825",2052,220,190,23,2
56,"female","3514",2222,64,372,40,4
78,"female","5646",1815,165,255,22,2
59,"male","1031",1976,72,146,112,3
45,"female","6211",1870,161,289,33,5
61,"male","3041",2282,127,394,47,4
79,"male","1031",2252,108,275,56,3
50,"female","3534",2094,105,323,55,4
71,"male","9721",2200,149,226,79,1
73,"female","6224",1795,220,189,37,7
20,"male","3024",2369,117,395,49,2
18,"male","3023",2387,127,222,136,0
80,"female","2014",1734,177,232,23,6
21,"male","9712",2647,149,331,70,1
20,"male","5634",1938,120,258,66,0
81,"female","6514",2124,64,283,62,6
29,"male","6535",2115,44,247,106,4
73,"female","6216",2197,220,291,20,4
49,"female","3035",2281,47,327,87,0
51,"male","1823",2225,136,388,25,3
75,"female","1028",1466,30,310,52,0
25,"female","5644",1971,30,221,86,2
74,"female","8912",2019,56,324,92,4
88,"male","1825",2421,35,552,20,3
34,"male","9731",2223,66,480,20,2
35,"male","3026",2000,99,260,77,3
67,"female","5622",1953,108,298,67,5
46,"male","6211",2571,162,347,50,2
30,"male","6514",1844,204,195,20,3
73,"female","3035",2339,220,241,25,6
69,"male","9728",2315,206,310,20,5
32,"male","3024",2132,39,379,55,3
47,"male","3516",2372,127,327,59,1
29,"male","5025",1945,65,416,20,3
48,"female","6221",2309,61,472,43,4
33,"male","4822",1695,74,100,116,1
31,"female","5025",1500,82,363,20,2
35,"male","3511",2484,50,289,126,2
87,"female","1028",1717,30,203,86,6
71,"female","5621",1716,88,186,57,1
46,"male","3548",2044,220,140,30,5
84,"male","5014",1930,185,297,20,3
28,"male","5025",2366,49,522,38,4
50,"male","3548",2086,176,279,20,2
74,"female","5014",1992,139,333,20,8
32,"female","2517",1788,153,357,20,2
35,"female","6221",2675,220,327,20,3
38,"female","5045",2467,217,262,113,7
62,"female","3511",2214,95,304,89,3
26,"male","8921",2459,97,268,114,3
62,"female","5622",2073,171,335,26,2
54,"male","4822",1888,65,154,109,1
60,"male","3542",2178,54,314,68,4
32,"female","9712",2227,58,173,177,1
36,"male","2517",2367,107,454,20,5
53,"female","1036",2465,120,219,133,4
89,"female","1036",1626,43,335,39,2
77,"female","3516",2077,34,155,125,3
66,"female","3534",1979,39,401,53,3
28,"female","3531",2350,127,183,99,3
37,"male","3516",1994,83,176,115,1
34,"other","3023",1858,126,271,51,3
27,"male","4811",2512,63,467,36,4
59,"female","8912",2087,189,160,56,2
63,"female","9712",1844,57,181,113,7
27,"male","5012",1993,163,172,82,1
81,"female","4825",2068,220,217,20,5
68,"female","9731",1536,132,216,23,5
57,"male","9712",2067,61,181,115,2
52,"female","1046",1736,36,244,69,0
42,"male","6224",1874,169,201,20,3
82,"female","4822",2004,158,127,86,4
35,"female","5014",2553,167,405,20,3
65,"female","1035",2240,122,361,43,7
22,"female","3035",2861,220,345,20,4
82,"female","5616",2006,88,349,32,5
72,"male","5612",2340,173,290,51,4
20,"male","6514",2283,114,268,89,3
87,"female","1028",1717,70,234,51,7
53,"male","5634",2196,69,258,113,3
78,"male","1023",2462,30,407,20,9
41,"male","5634",2368,215,331,21,0
18,"male","1823",1905,174,276,75,6
85,"male","1031",1953,70,146,103,1
57,"female","5045",2139,104,335,41,4
88,"female","4816",1733,138,94,61,5
33,"male","5033",2466,70,278,122,1
42,"male","6224",2293,89,421,20,0
45,"female","1825",1722,136,279,20,1
57,"male","5014",2288,103,439,20,4
59,"male","5622",2687,199,422,38,5
71,"male","4816",2061,79,319,42,1
44,"female","5014",1955,30,343,28,4
54,"male","3024",2384,96,397,37,3
33,"female","4816",2302,199,289,52,3
36,"male","3041",2297,42,480,35,4
46,"female","5616",1951,148,333,23,7
66,"female","5644",1587,186,121,57,2
50,"female","1813",2032,41,373,70,6
25,"male","3023",2650,72,257,125,0
64,"male","9731",2125,60,383,20,6
83,"female","5632",2229,57,464,45,4
49,"female","5644",1364,36,245,21,0
48,"female","1033",1797,107,196,60,5
73,"female","4811",2440,220,209,32,5
87,"male","1033",2313,71,430,56,4
77,"male","1033",2385,134,282,34,5
61,"female","4822",1624,51,236,91,1
56,"female","4817",1982,86,264,32,3
89,"male","3041",2068,118,180,75,3
67,"male","3026",2463,57,458,20,4
58,"female","5632",1423,98,157,47,3
43,"female","5621",1722,91,240,54,3
23,"female","5622",2224,84,460,20,8
59,"male","3023",2045,76,267,89,4
32,"male","9731",2223,80,336,53,1
69,"female","1825",1827,49,300,43,8
79,"female","5014",2552,220,381,41,8
37,"female","5022",2197,144,416,20,2
68,"female","9731",1536,69,228,28,3
70,"female","1825",1682,104,206,60,3
84,"female","6535",1610,99,264,21,7
50,"male","5033",2173,165,353,53,2
26,"male","4822",1683,38,196,71,1
59,"male","3542",1971,76,87,71,1
48,"female","1033",1860,30,441,20,3
72,"male","5612",2190,191,337,20,4
88,"female","1031",1805,79,256,37,5
74,"male","5646",2213,90,443,20,7
65,"female","5634",1947,96,409,20,4
37,"male","1035",2391,114,364,65,7
35,"female","1036",2227,131,281,68,2
18,"male","5616",1756,96,179,75,4
45,"male","3515",2085,220,220,20,4
26,"female","3041",2042,79,216,86,4
33,"female","6224",2048,31,224,88,4
47,"female","1036",2068,220,140,76,2
18,"male","1046",2559,90,365,110,2
66,"female","6216",1822,220,124,63,6
54,"male","9731",1951,78,345,33,7
71,"female","5621",1797,137,223,38,5
44,"male","5632",2737,161,371,45,2
52,"female","3023",2000,72,260,40,1
70,"male","1813",2042,58,360,53,5
42,"female","3542",1799,112,270,28,2
22,"female","3516",1895,104,255,39,2
21,"male","3515",2109,109,438,20,4
72,"female","9721",1852,131,236,61,1
47,"female","5632",2402,30,480,93,2
21,"male","9712",2647,102,430,34,3
86,"male","5634",2068,69,267,73,4
87,"other","2545",2261,105,310,76,4
19,"female","3511",2058,97,187,90,3
89,"male","4811",2252,55,402,20,1
49,"female","5632",2113,30,435,50,3
71,"other","6211",2239,104,370,20,4
88,"female","9721",1723,128,100,57,3
48,"male","3516",2159,30,399,27,3
43,"male","5621",2498,45,197,144,0
77,"male","1036",2386,55,394,25,4
